Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.405119,0.329765,0.414489,0.325286,0.42956,0.315737,0.426599,0.273609,0.423588,0.227027,0.443201,0.349905,0.448778,0.342696,0.457463,0.328652,0.446787,0.283474,0.441628,0.231344,0.394462,0.21622,0.397,0.207758,0.405677,0.183563,0.412207,0.154521,0.421993,0.152225,0.469948,0.237857,0.466887,0.225952,0.459694,0.193631,0.446687,0.15722,0.430882,0.153259,0.41705,0.111602,0.423318,0.136501,0.427844,0.147368,0.433086,0.156354,0.434575,0.176733,0.434407,0.190415,0.433881,0.201772,0.436663,0.215503,0.433899,0.224608,0.411788,0.137399,0.416674,0.131647,0.40938,0.131897,0.430303,0.129515,0.409892,0.130242,0.462146,0.336987,0.455343,0.335652,0.428861,0.321747,0.432095,0.324876,0.45286,0.346904,0.445953,0.345481,0.413397,0.327116,0.416524,0.33034,0.447025,0.35277,0.44005,0.351292,0.403837,0.330174,0.406895,0.333455,0.446687,0.15722,0.459694,0.193631,0.466887,0.225952,0.412207,0.154521,0.405677,0.183563,0.397,0.207758,0.441628,0.231344,0.446787,0.283474,0.457463,0.328652,0.448778,0.342696,0.423588,0.227027,0.426599,0.273609,0.42956,0.315737,0.414489,0.325286,
12,0.405119,0.329796,0.414477,0.325295,0.429521,0.315708,0.426597,0.273586,0.423522,0.226987,0.44328,0.349862,0.448785,0.342643,0.457353,0.328582,0.446711,0.283446,0.441568,0.231327,0.394418,0.216253,0.396934,0.207763,0.405629,0.183555,0.412202,0.154484,0.422005,0.152172,0.46987,0.237859,0.466835,0.225948,0.459659,0.193621,0.446679,0.157204,0.430871,0.15321,0.417026,0.111591,0.423313,0.136471,0.427849,0.147328,0.433102,0.156323,0.434571,0.176707,0.434388,0.190389,0.43385,0.201745,0.436615,0.215479,0.433841,0.224581,0.411811,0.137413,0.416689,0.131655,0.409389,0.131906,0.430304,0.129495,0.409878,0.130225,0.462047,0.336902,0.455217,0.335599,0.428834,0.321725,0.43208,0.324841,0.45288,0.346834,0.445943,0.345444,0.413387,0.327131,0.416526,0.330343,0.447119,0.35271,0.440112,0.351266,0.403835,0.330212,0.406906,0.333481,0.446679,0.157204,0.459659,0.193621,0.466835,0.225948,0.412202,0.154484,0.405629,0.183555,0.396934,0.207763,0.441568,0.231327,0.446711,0.283446,0.457353,0.328582,0.448785,0.342643,0.423522,0.226987,0.426597,0.273586,0.429521,0.315708,0.414477,0.325295,
13,0.40511,0.329803,0.41447,0.325301,0.429517,0.315714,0.426525,0.273584,0.423515,0.226957,0.443369,0.349828,0.448796,0.3426,0.457241,0.328529,0.44666,0.283401,0.441563,0.2313,0.394361,0.216266,0.396879,0.207759,0.405601,0.183546,0.41219,0.154459,0.421995,0.152153,0.469802,0.237862,0.466786,0.225948,0.459641,0.193612,0.446682,0.157179,0.430867,0.153189,0.417008,0.111563,0.423303,0.136447,0.427841,0.147306,0.43309,0.156299,0.434562,0.176682,0.434381,0.190364,0.433843,0.20172,0.436608,0.215451,0.433835,0.224553,0.411826,0.137376,0.4167,0.131615,0.409394,0.131877,0.430303,0.129453,0.409861,0.130214,0.461937,0.336834,0.455076,0.335559,0.428831,0.321723,0.432075,0.324846,0.452901,0.346777,0.445929,0.345417,0.41338,0.327132,0.416517,0.330351,0.447223,0.352662,0.44018,0.351248,0.403827,0.330214,0.406896,0.33349,0.446682,0.157179,0.459641,0.193612,0.466786,0.225948,0.41219,0.154459,0.405601,0.183546,0.396879,0.207759,0.441563,0.2313,0.44666,0.283401,0.457241,0.328529,0.448796,0.3426,0.423515,0.226957,0.426525,0.273584,0.429517,0.315714,0.41447,0.325301,
14,0.405108,0.329823,0.41446,0.325304,0.429489,0.315688,0.426499,0.273586,0.423523,0.226924,0.443456,0.349793,0.44881,0.342558,0.457133,0.328476,0.446614,0.283389,0.441586,0.231294,0.394305,0.216307,0.39682,0.207774,0.405578,0.183552,0.412184,0.154449,0.421992,0.152131,0.469744,0.237857,0.466752,0.225942,0.459608,0.1936,0.446652,0.157159,0.430816,0.153164,0.417012,0.11153,0.423279,0.136419,0.42782,0.147283,0.433108,0.156281,0.434599,0.176667,0.434419,0.190348,0.433877,0.201704,0.436631,0.215433,0.433853,0.224534,0.411839,0.137333,0.416716,0.131574,0.4094,0.131835,0.430305,0.129423,0.409835,0.13018,0.461852,0.336765,0.454967,0.335534,0.428815,0.321702,0.432066,0.324816,0.452934,0.346716,0.445936,0.345401,0.413374,0.327139,0.416517,0.330349,0.447327,0.352605,0.440257,0.351238,0.403826,0.330238,0.406901,0.333506,0.446652,0.157159,0.459608,0.1936,0.466752,0.225942,0.412184,0.154449,0.405578,0.183552,0.39682,0.207774,0.441586,0.231294,0.446614,0.283389,0.457133,0.328476,0.44881,0.342558,0.423523,0.226924,0.426499,0.273586,0.429489,0.315688,0.41446,0.325304,
15,0.405127,0.329842,0.414476,0.325312,0.429498,0.315678,0.42645,0.273581,0.423509,0.226883,0.443559,0.349769,0.448847,0.342528,0.457061,0.328438,0.446554,0.283358,0.441562,0.231286,0.394238,0.216323,0.396771,0.207777,0.405571,0.183549,0.412189,0.154434,0.422016,0.152099,0.469689,0.237878,0.466726,0.22596,0.459606,0.193606,0.446637,0.157157,0.430806,0.15314,0.417006,0.111495,0.423282,0.136389,0.427836,0.147256,0.433142,0.15626,0.434628,0.176648,0.434437,0.190329,0.433885,0.201684,0.436629,0.215412,0.433839,0.22451,0.41186,0.137289,0.416733,0.131527,0.409413,0.131798,0.430314,0.129375,0.409833,0.130161,0.461797,0.336712,0.45489,0.335518,0.428838,0.321692,0.432087,0.324803,0.452985,0.346668,0.445963,0.345393,0.413398,0.327149,0.416539,0.330356,0.447445,0.352562,0.440348,0.351235,0.40385,0.330259,0.406923,0.333523,0.446637,0.157157,0.459606,0.193606,0.466726,0.22596,0.412189,0.154434,0.405571,0.183549,0.396771,0.207777,0.441562,0.231286,0.446554,0.283358,0.457061,0.328438,0.448847,0.342528,0.423509,0.226883,0.42645,0.273581,0.429498,0.315678,0.414476,0.325312,
16,0.405114,0.329838,0.414462,0.325307,0.429476,0.315663,0.426364,0.273615,0.423555,0.226857,0.443622,0.34973,0.448845,0.342488,0.456948,0.328395,0.446474,0.283344,0.44161,0.231279,0.394176,0.216365,0.396737,0.207776,0.405584,0.183535,0.412185,0.154405,0.422009,0.152092,0.469631,0.237889,0.466704,0.225962,0.459583,0.193603,0.446651,0.157138,0.430777,0.153129,0.417042,0.111449,0.423276,0.136362,0.427823,0.147242,0.433147,0.15625,0.434648,0.17664,0.434464,0.190321,0.433916,0.201675,0.436669,0.215391,0.433884,0.224492,0.411868,0.137214,0.41675,0.131459,0.409425,0.131728,0.430328,0.12934,0.409834,0.130118,0.461711,0.336654,0.454785,0.335507,0.428828,0.32169,0.432076,0.324788,0.453001,0.346608,0.445958,0.345381,0.413389,0.327154,0.416529,0.330347,0.447524,0.352501,0.440405,0.351223,0.403839,0.330264,0.406911,0.333515,0.446651,0.157138,0.459583,0.193603,0.466704,0.225962,0.412185,0.154405,0.405584,0.183535,0.396737,0.207776,0.44161,0.231279,0.446474,0.283344,0.456948,0.328395,0.448845,0.342488,0.423555,0.226857,0.426364,0.273615,0.429476,0.315663,0.414462,0.325307,
17,0.405115,0.329852,0.414463,0.325316,0.429479,0.315663,0.426318,0.273625,0.423541,0.226828,0.443737,0.349711,0.448883,0.342462,0.456861,0.328358,0.446487,0.283321,0.441571,0.231274,0.394105,0.2164,0.396695,0.207785,0.405617,0.183532,0.412233,0.154387,0.422047,0.152048,0.469597,0.237912,0.466692,0.225982,0.459587,0.193615,0.446669,0.15714,0.430777,0.153104,0.417077,0.111409,0.423307,0.136327,0.427859,0.147212,0.433191,0.156234,0.434659,0.176629,0.434454,0.19031,0.433894,0.201663,0.436651,0.215374,0.43386,0.224475,0.411899,0.137166,0.416782,0.131413,0.409456,0.131683,0.43036,0.1293,0.409866,0.130081,0.461635,0.336603,0.454682,0.335491,0.428838,0.321683,0.432082,0.324787,0.453052,0.346566,0.445979,0.345375,0.413396,0.327157,0.416532,0.330356,0.447655,0.352465,0.440504,0.351224,0.403843,0.330273,0.406911,0.33353,0.446669,0.15714,0.459587,0.193615,0.466692,0.225982,0.412233,0.154387,0.405617,0.183532,0.396695,0.207785,0.441571,0.231274,0.446487,0.283321,0.456861,0.328358,0.448883,0.342462,0.423541,0.226828,0.426318,0.273625,0.429479,0.315663,0.414463,0.325316,
18,0.405119,0.329851,0.414466,0.325306,0.42947,0.31563,0.426232,0.273627,0.423569,0.226798,0.443809,0.3497,0.448904,0.342452,0.456805,0.32835,0.446499,0.2833,0.4416,0.23128,0.394043,0.216442,0.39666,0.207807,0.40566,0.183539,0.412231,0.154397,0.422091,0.152051,0.469559,0.237945,0.46668,0.226011,0.459595,0.193631,0.446676,0.157142,0.430789,0.1531,0.41714,0.111365,0.423336,0.136306,0.427888,0.147204,0.433252,0.156223,0.434756,0.176616,0.434554,0.190298,0.433985,0.201651,0.436712,0.215372,0.4339,0.224467,0.411919,0.137088,0.416811,0.131342,0.409486,0.131612,0.430395,0.129266,0.409905,0.130044,0.461577,0.336589,0.454605,0.335495,0.428864,0.321676,0.432098,0.324753,0.453079,0.346548,0.445984,0.345376,0.413417,0.327166,0.416543,0.330338,0.447735,0.352445,0.440562,0.351225,0.40386,0.330289,0.406917,0.333519,0.446676,0.157142,0.459595,0.193631,0.46668,0.226011,0.412231,0.154397,0.40566,0.183539,0.39666,0.207807,0.4416,0.23128,0.446499,0.2833,0.456805,0.32835,0.448904,0.342452,0.423569,0.226798,0.426232,0.273627,0.42947,0.31563,0.414466,0.325306,
19,0.405122,0.329863,0.41447,0.325312,0.429475,0.315628,0.426216,0.273648,0.42359,0.22679,0.443891,0.349684,0.448934,0.342432,0.456746,0.328325,0.446496,0.283278,0.441638,0.231276,0.393978,0.21648,0.396638,0.207823,0.405697,0.183542,0.412259,0.154376,0.422103,0.152044,0.469521,0.237974,0.466664,0.226035,0.459613,0.193645,0.446683,0.15715,0.430793,0.153088,0.417219,0.111312,0.423363,0.136275,0.427898,0.147189,0.43327,0.156213,0.434786,0.176608,0.434587,0.190291,0.434018,0.201644,0.43674,0.215365,0.433929,0.22446,0.411941,0.137,0.416845,0.131266,0.40952,0.131527,0.430436,0.129232,0.409945,0.129988,0.461537,0.33655,0.45455,0.335491,0.428877,0.321667,0.432107,0.324749,0.453122,0.346512,0.446011,0.345376,0.413426,0.327167,0.416547,0.330345,0.44783,0.352412,0.440639,0.351228,0.403868,0.330297,0.40692,0.333532,0.446683,0.15715,0.459613,0.193645,0.466664,0.226035,0.412259,0.154376,0.405697,0.183542,0.396638,0.207823,0.441638,0.231276,0.446496,0.283278,0.456746,0.328325,0.448934,0.342432,0.42359,0.22679,0.426216,0.273648,0.429475,0.315628,0.41447,0.325312,
20,0.405132,0.329868,0.414481,0.325317,0.429489,0.315635,0.426185,0.273677,0.423619,0.226787,0.443963,0.349662,0.448968,0.342413,0.456716,0.328309,0.446497,0.28328,0.441669,0.231285,0.393937,0.216516,0.396605,0.207845,0.405773,0.183552,0.412302,0.154373,0.42214,0.152049,0.469487,0.238016,0.466652,0.226066,0.459632,0.193661,0.446723,0.157151,0.430813,0.153103,0.41732,0.111259,0.423416,0.136256,0.427938,0.147191,0.433312,0.156222,0.434826,0.176615,0.434621,0.190297,0.434048,0.20165,0.43677,0.215367,0.433959,0.224463,0.411965,0.136896,0.416883,0.131174,0.409564,0.131433,0.43049,0.129196,0.410014,0.129942,0.461516,0.336529,0.454517,0.335492,0.428888,0.321665,0.432118,0.324755,0.453163,0.346484,0.446039,0.345371,0.413436,0.327166,0.416557,0.330352,0.447909,0.35238,0.440704,0.351219,0.403877,0.330297,0.406928,0.33354,0.446723,0.157151,0.459632,0.193661,0.466652,0.226066,0.412302,0.154373,0.405773,0.183552,0.396605,0.207845,0.441669,0.231285,0.446497,0.28328,0.456716,0.328309,0.448968,0.342413,0.423619,0.226787,0.426185,0.273677,0.429489,0.315635,0.414481,0.325317,
21,0.405129,0.329861,0.414482,0.325312,0.429497,0.315632,0.426138,0.273694,0.423597,0.226795,0.444043,0.34965,0.449009,0.342401,0.456696,0.328296,0.446581,0.283252,0.441636,0.231293,0.393885,0.216554,0.396606,0.207876,0.405855,0.183564,0.412359,0.154361,0.422205,0.152023,0.469485,0.238053,0.466645,0.226111,0.459647,0.193683,0.446749,0.157154,0.430858,0.153096,0.417434,0.111202,0.423496,0.136222,0.428008,0.147175,0.433377,0.156218,0.434859,0.176614,0.434632,0.190297,0.434045,0.201651,0.436757,0.215378,0.433936,0.224472,0.41199,0.136804,0.416922,0.131095,0.409616,0.131345,0.430554,0.129159,0.410113,0.129883,0.461499,0.33651,0.454487,0.33549,0.428906,0.321662,0.432127,0.324753,0.45321,0.346464,0.446071,0.345369,0.413444,0.327161,0.416555,0.330348,0.447996,0.352359,0.440775,0.351217,0.403879,0.33029,0.406921,0.333534,0.446749,0.157154,0.459647,0.193683,0.466645,0.226111,0.412359,0.154361,0.405855,0.183564,0.396606,0.207876,0.441636,0.231293,0.446581,0.283252,0.456696,0.328296,0.449009,0.342401,0.423597,0.226795,0.426138,0.273694,0.429497,0.315632,0.414482,0.325312,
