Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.418878,0.430236,0.41393,0.420933,0.405847,0.403493,0.406152,0.350799,0.40697,0.292298,0.477254,0.400798,0.466858,0.394861,0.450086,0.382396,0.444708,0.337278,0.427976,0.283709,0.352864,0.307942,0.357507,0.29329,0.369503,0.252875,0.386161,0.207991,0.407098,0.198174,0.479571,0.264093,0.473165,0.254354,0.453214,0.22672,0.433882,0.192994,0.418045,0.195111,0.414635,0.147068,0.412822,0.177152,0.409835,0.190236,0.405177,0.201131,0.407204,0.225477,0.409782,0.241765,0.412208,0.255284,0.410613,0.271797,0.415319,0.28255,0.433911,0.176639,0.432608,0.168897,0.42657,0.171672,0.424832,0.165193,0.407371,0.172911,0.452174,0.388527,0.447074,0.393162,0.401407,0.413865,0.410508,0.411433,0.469056,0.396295,0.464095,0.401097,0.409286,0.426435,0.418597,0.423832,0.479593,0.400654,0.474721,0.405558,0.41417,0.43413,0.423615,0.431417,0.433882,0.192994,0.453214,0.226721,0.473165,0.254354,0.386161,0.207991,0.369503,0.252875,0.357507,0.29329,0.427976,0.283709,0.444708,0.337278,0.450086,0.382396,0.466858,0.394861,0.40697,0.292298,0.406152,0.350799,0.405847,0.403493,0.41393,0.420933,
12,0.418939,0.430245,0.413965,0.420934,0.405839,0.403483,0.406179,0.350759,0.406937,0.292284,0.477178,0.400743,0.466731,0.394861,0.449868,0.382478,0.444601,0.337324,0.427941,0.283722,0.352938,0.307984,0.357522,0.293318,0.369481,0.252886,0.386062,0.207965,0.406982,0.19813,0.479441,0.264164,0.473045,0.254402,0.453118,0.226744,0.433792,0.192995,0.41796,0.195071,0.414613,0.147061,0.41274,0.177131,0.409742,0.190204,0.405111,0.201102,0.407168,0.225455,0.409753,0.241746,0.41218,0.25527,0.410582,0.271794,0.415286,0.282548,0.433858,0.176662,0.432556,0.168914,0.426529,0.171689,0.424756,0.165182,0.407324,0.1729,0.451933,0.3886,0.446887,0.393261,0.401409,0.413851,0.410504,0.411399,0.468903,0.396284,0.463998,0.40111,0.409328,0.42644,0.418632,0.423816,0.47949,0.400588,0.474676,0.405515,0.414237,0.434146,0.423675,0.431412,0.433792,0.192995,0.453118,0.226744,0.473045,0.254402,0.386062,0.207965,0.369481,0.252886,0.357522,0.293318,0.427941,0.283722,0.444601,0.337324,0.449868,0.382478,0.466731,0.394861,0.406937,0.292284,0.406179,0.350759,0.405839,0.403483,0.413965,0.420934,
13,0.418964,0.430247,0.413997,0.42093,0.405884,0.40347,0.406193,0.350786,0.406885,0.292266,0.477128,0.400681,0.466626,0.394861,0.449663,0.382574,0.444422,0.337368,0.427888,0.28371,0.353011,0.308003,0.357558,0.293323,0.369492,0.252879,0.386035,0.20794,0.406959,0.198112,0.479313,0.264232,0.472921,0.254456,0.45302,0.226764,0.433752,0.192975,0.41793,0.195053,0.41455,0.147039,0.412703,0.17711,0.409713,0.190184,0.405077,0.201084,0.407129,0.225437,0.409712,0.241728,0.412137,0.255253,0.410533,0.271778,0.415235,0.282533,0.43384,0.176618,0.432522,0.168869,0.42651,0.171655,0.424696,0.165141,0.407303,0.172892,0.451699,0.388698,0.446713,0.393378,0.401441,0.413834,0.410537,0.411392,0.468765,0.396279,0.463925,0.401125,0.409354,0.426432,0.418659,0.423817,0.479407,0.40052,0.47466,0.405464,0.414258,0.434143,0.423697,0.431419,0.433752,0.192975,0.45302,0.226764,0.472921,0.254456,0.386035,0.20794,0.369492,0.252879,0.357558,0.293323,0.427888,0.28371,0.444422,0.337368,0.449663,0.382574,0.466626,0.394861,0.406885,0.292266,0.406193,0.350786,0.405884,0.40347,0.413997,0.42093,
14,0.419004,0.430253,0.414023,0.420927,0.405886,0.403452,0.406283,0.350765,0.406891,0.292219,0.477071,0.400622,0.466517,0.394861,0.449457,0.38267,0.444345,0.337408,0.427878,0.283697,0.353091,0.308059,0.35758,0.293362,0.369472,0.252901,0.385973,0.207943,0.40689,0.1981,0.4792,0.264283,0.472787,0.254503,0.452925,0.226785,0.433711,0.192966,0.417919,0.195037,0.414502,0.147003,0.412656,0.177089,0.40968,0.190167,0.405091,0.201053,0.407164,0.225398,0.409744,0.241689,0.412163,0.255215,0.410543,0.271744,0.415237,0.282502,0.433821,0.176565,0.432488,0.168823,0.426493,0.171605,0.424629,0.165117,0.407284,0.172858,0.451487,0.388768,0.446553,0.393488,0.40145,0.413812,0.410543,0.411357,0.468637,0.396258,0.463853,0.401141,0.409384,0.426429,0.418686,0.423802,0.479326,0.40044,0.474638,0.405421,0.414302,0.434153,0.423737,0.431414,0.433711,0.192966,0.452925,0.226785,0.472787,0.254503,0.385973,0.207943,0.369472,0.252901,0.35758,0.293362,0.427878,0.283697,0.444345,0.337408,0.449457,0.38267,0.466517,0.394861,0.406891,0.292219,0.406283,0.350765,0.405886,0.403452,0.414023,0.420927,
15,0.419049,0.430242,0.414069,0.420904,0.405933,0.40341,0.406343,0.350757,0.40686,0.292183,0.47704,0.400552,0.46644,0.394846,0.449295,0.382742,0.444177,0.337469,0.427867,0.2837,0.353171,0.308085,0.357623,0.293372,0.36948,0.252897,0.385951,0.207926,0.406848,0.198063,0.479096,0.264358,0.472671,0.254567,0.452849,0.226813,0.433716,0.192967,0.417919,0.195009,0.414437,0.146971,0.41262,0.177058,0.409668,0.190133,0.405108,0.201016,0.407186,0.225362,0.40976,0.241656,0.41217,0.255186,0.410541,0.27172,0.415222,0.282483,0.433797,0.176511,0.432449,0.168768,0.426466,0.171561,0.424572,0.165067,0.407257,0.172839,0.451316,0.388821,0.446431,0.393573,0.401498,0.413761,0.410592,0.411303,0.468541,0.396226,0.463809,0.401139,0.40943,0.426403,0.418732,0.423772,0.479272,0.400354,0.474638,0.405364,0.414347,0.434141,0.423782,0.431399,0.433716,0.192967,0.452849,0.226813,0.472671,0.254567,0.385951,0.207926,0.36948,0.252897,0.357623,0.293372,0.427867,0.2837,0.444177,0.337469,0.449295,0.382742,0.46644,0.394846,0.40686,0.292183,0.406343,0.350757,0.405933,0.40341,0.414069,0.420904,
16,0.419054,0.430243,0.414069,0.420906,0.40592,0.40341,0.406455,0.350797,0.406826,0.292143,0.476974,0.400507,0.466328,0.394858,0.449093,0.38285,0.444044,0.337545,0.427832,0.283686,0.353346,0.308113,0.35769,0.293364,0.36949,0.252871,0.385936,0.207892,0.406847,0.198056,0.478986,0.264425,0.472572,0.254606,0.452783,0.226833,0.433677,0.19295,0.417944,0.194997,0.41438,0.146916,0.412608,0.177027,0.409678,0.190116,0.405145,0.200995,0.40723,0.225335,0.409797,0.241628,0.412194,0.255158,0.410535,0.271681,0.415197,0.282452,0.433789,0.17642,0.432427,0.168687,0.42645,0.171475,0.424539,0.165028,0.407243,0.172786,0.451119,0.388898,0.44628,0.393692,0.401506,0.413761,0.410599,0.411286,0.468417,0.396212,0.463734,0.401167,0.40944,0.42641,0.418741,0.423762,0.479188,0.400285,0.474605,0.405335,0.414358,0.434149,0.423792,0.43139,0.433677,0.19295,0.452783,0.226833,0.472572,0.254606,0.385936,0.207892,0.36949,0.252871,0.35769,0.293364,0.427832,0.283686,0.444044,0.337545,0.449093,0.38285,0.466328,0.394858,0.406826,0.292143,0.406455,0.350797,0.40592,0.40341,0.414069,0.420906,
17,0.419072,0.430251,0.414097,0.420902,0.405967,0.403386,0.406524,0.350803,0.406793,0.292123,0.476964,0.400426,0.466267,0.394839,0.448936,0.382929,0.443965,0.337545,0.427834,0.283693,0.353499,0.308143,0.357771,0.293368,0.369502,0.252853,0.385909,0.207863,0.406813,0.197999,0.478895,0.26449,0.472477,0.254662,0.452721,0.226862,0.433663,0.192951,0.417958,0.194964,0.414344,0.146866,0.412589,0.176982,0.40968,0.190071,0.40518,0.200958,0.407272,0.225309,0.40983,0.241608,0.412218,0.255142,0.410545,0.271664,0.41519,0.282442,0.433766,0.176359,0.432401,0.168629,0.426425,0.171417,0.424514,0.164978,0.407219,0.172738,0.450941,0.388967,0.446162,0.393788,0.401541,0.413729,0.410636,0.411262,0.468328,0.396182,0.463708,0.401162,0.409462,0.426399,0.418766,0.423759,0.479149,0.400191,0.47463,0.405266,0.414372,0.434151,0.423809,0.431401,0.433663,0.192951,0.452721,0.226862,0.472477,0.254662,0.385909,0.207863,0.369502,0.252853,0.357771,0.293368,0.427834,0.283693,0.443965,0.337545,0.448936,0.382929,0.466267,0.394839,0.406793,0.292123,0.406524,0.350803,0.405967,0.403386,0.414097,0.420902,
18,0.419087,0.430239,0.414116,0.420877,0.405982,0.403342,0.406629,0.350804,0.406849,0.292054,0.476954,0.400379,0.466221,0.39484,0.448827,0.383002,0.443833,0.33757,0.427893,0.283671,0.353656,0.308179,0.35787,0.293383,0.369517,0.252844,0.385946,0.207868,0.406816,0.197992,0.478815,0.264565,0.472398,0.254722,0.452685,0.226887,0.433708,0.192943,0.417996,0.194949,0.414266,0.146814,0.412578,0.176951,0.409703,0.19005,0.405231,0.200919,0.407322,0.225254,0.409877,0.24155,0.412263,0.255085,0.410601,0.271623,0.415248,0.282398,0.433736,0.176265,0.432362,0.168545,0.426382,0.17133,0.424487,0.164936,0.407183,0.172689,0.450819,0.389043,0.446079,0.393876,0.401595,0.413676,0.410692,0.411182,0.468264,0.39618,0.463687,0.401171,0.409499,0.426378,0.418805,0.423709,0.479118,0.400141,0.474644,0.405226,0.414397,0.434148,0.423836,0.431368,0.433708,0.192943,0.452685,0.226887,0.472398,0.254722,0.385946,0.207868,0.369517,0.252844,0.35787,0.293383,0.427893,0.283671,0.443833,0.33757,0.448827,0.383002,0.466221,0.39484,0.406849,0.292054,0.406629,0.350804,0.405982,0.403342,0.414116,0.420877,
19,0.419096,0.430247,0.414137,0.420871,0.406023,0.403316,0.406739,0.350794,0.406894,0.29202,0.476924,0.400329,0.466157,0.394833,0.448697,0.383067,0.443721,0.337593,0.427917,0.283644,0.353834,0.308203,0.357977,0.29338,0.369561,0.252823,0.385942,0.207835,0.406828,0.197978,0.47873,0.264636,0.472322,0.254777,0.452634,0.226911,0.433723,0.192947,0.418018,0.194928,0.414202,0.146745,0.412568,0.176911,0.409714,0.190027,0.405259,0.200896,0.407358,0.225226,0.409917,0.241521,0.412303,0.255054,0.410634,0.271594,0.415281,0.282369,0.43371,0.176158,0.432329,0.168451,0.426346,0.171225,0.424464,0.164892,0.407152,0.172615,0.450686,0.389086,0.445985,0.393948,0.401626,0.413642,0.410725,0.411155,0.468187,0.396156,0.46365,0.401176,0.409514,0.426365,0.418822,0.423705,0.479072,0.400075,0.474639,0.405188,0.414402,0.43415,0.423845,0.431379,0.433723,0.192947,0.452634,0.226911,0.472322,0.254777,0.385942,0.207835,0.369561,0.252823,0.357977,0.29338,0.427917,0.283644,0.443721,0.337593,0.448697,0.383067,0.466157,0.394833,0.406894,0.29202,0.406739,0.350794,0.406023,0.403316,0.414137,0.420871,
20,0.419114,0.430238,0.414159,0.42086,0.406055,0.403301,0.406826,0.350809,0.406906,0.292002,0.476907,0.400273,0.466114,0.394815,0.448603,0.38311,0.443681,0.337611,0.427926,0.283639,0.354019,0.308209,0.358131,0.293376,0.36962,0.252795,0.385984,0.20781,0.406877,0.197965,0.478643,0.264721,0.472268,0.254832,0.452621,0.226928,0.433762,0.192931,0.418087,0.194928,0.414116,0.146677,0.412585,0.176873,0.409775,0.190009,0.405333,0.200881,0.407415,0.22521,0.409962,0.241506,0.41234,0.255041,0.410657,0.271578,0.415296,0.282355,0.433686,0.176029,0.432298,0.168338,0.426302,0.171107,0.424463,0.164839,0.407119,0.172549,0.450592,0.389119,0.44592,0.394,0.401645,0.413623,0.410744,0.411147,0.468135,0.396129,0.463629,0.401165,0.40953,0.42635,0.418838,0.4237,0.479043,0.400009,0.474642,0.405139,0.414416,0.434137,0.423859,0.431376,0.433762,0.192931,0.452621,0.226928,0.472268,0.254832,0.385984,0.20781,0.36962,0.252795,0.358131,0.293376,0.427926,0.283639,0.443681,0.337611,0.448603,0.38311,0.466114,0.394815,0.406906,0.292002,0.406826,0.350809,0.406055,0.403301,0.414159,0.42086,
21,0.419114,0.430232,0.414176,0.420845,0.406099,0.403271,0.406921,0.350815,0.406998,0.291989,0.476895,0.400219,0.466077,0.394797,0.44852,0.383146,0.443597,0.337575,0.428032,0.283626,0.354239,0.308213,0.358313,0.293362,0.36971,0.25276,0.386031,0.20777,0.406911,0.197911,0.478603,0.264775,0.472206,0.254901,0.452636,0.226944,0.433848,0.192911,0.418146,0.194897,0.414062,0.146597,0.412603,0.176812,0.409827,0.189963,0.405402,0.200846,0.407479,0.225185,0.410026,0.241486,0.412409,0.255024,0.410744,0.27157,0.415391,0.282344,0.433644,0.17592,0.432267,0.168239,0.426244,0.170998,0.42449,0.164779,0.407071,0.172462,0.4505,0.389152,0.445858,0.394045,0.401688,0.413588,0.410791,0.411117,0.468085,0.396106,0.463611,0.401154,0.409545,0.42633,0.418858,0.423686,0.479017,0.399951,0.474649,0.405091,0.414414,0.434126,0.423862,0.431372,0.433848,0.192911,0.452636,0.226944,0.472206,0.254901,0.386031,0.20777,0.36971,0.25276,0.358313,0.293362,0.428032,0.283626,0.443597,0.337575,0.44852,0.383146,0.466077,0.394797,0.406998,0.291989,0.406921,0.350815,0.406099,0.403271,0.414176,0.420845,
