Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.550462,0.427136,0.536071,0.422183,0.512391,0.411364,0.513196,0.354337,0.514184,0.287795,0.550616,0.374449,0.538109,0.374267,0.517147,0.370973,0.521082,0.324717,0.510426,0.271916,0.510504,0.325489,0.509576,0.306217,0.504427,0.253198,0.506525,0.191788,0.510888,0.174219,0.523941,0.234117,0.521051,0.225127,0.509973,0.19916,0.504944,0.162959,0.509239,0.168281,0.520304,0.106192,0.512812,0.146166,0.505612,0.16413,0.496003,0.179897,0.497552,0.209741,0.500956,0.228657,0.504406,0.243887,0.50088,0.264387,0.508508,0.274616,0.543283,0.138941,0.536201,0.130126,0.540393,0.134224,0.513894,0.128715,0.524846,0.140549,0.514763,0.376869,0.517286,0.383182,0.510304,0.424522,0.513579,0.417504,0.536105,0.375199,0.538917,0.381426,0.534277,0.43014,0.537193,0.422955,0.548863,0.373722,0.551846,0.379893,0.548946,0.433377,0.55164,0.426089,0.504944,0.162959,0.509973,0.19916,0.521051,0.225127,0.506525,0.191788,0.504427,0.253198,0.509576,0.306217,0.510426,0.271916,0.521082,0.324717,0.517147,0.370973,0.538109,0.374267,0.514184,0.287795,0.513196,0.354337,0.512391,0.411364,0.536071,0.422183,
12,0.550503,0.427112,0.536111,0.422162,0.512428,0.41135,0.513217,0.354279,0.514235,0.287782,0.550493,0.374442,0.538011,0.374328,0.517083,0.371149,0.521076,0.324804,0.510463,0.271937,0.510629,0.325495,0.509686,0.306231,0.504477,0.253212,0.506447,0.191786,0.510774,0.174199,0.523908,0.234232,0.521003,0.225217,0.509928,0.199214,0.504876,0.162984,0.509179,0.168255,0.520315,0.106185,0.512749,0.14616,0.505524,0.164116,0.495925,0.179882,0.497525,0.209724,0.500952,0.228642,0.504418,0.243875,0.500909,0.264389,0.508546,0.274619,0.543217,0.138984,0.536144,0.13016,0.540352,0.134256,0.513829,0.128718,0.524827,0.140546,0.514668,0.377049,0.517264,0.383359,0.510334,0.424502,0.513591,0.417469,0.535975,0.375264,0.538858,0.381485,0.534319,0.43012,0.537216,0.42292,0.548707,0.373719,0.551758,0.379881,0.548993,0.433356,0.551668,0.426054,0.504876,0.162984,0.509928,0.199214,0.521003,0.225217,0.506447,0.191786,0.504477,0.253212,0.509686,0.306231,0.510463,0.271937,0.521076,0.324804,0.517083,0.371149,0.538011,0.374328,0.514235,0.287782,0.513217,0.354279,0.512428,0.41135,0.536111,0.422162,
13,0.55053,0.427098,0.53614,0.42214,0.512466,0.411312,0.513312,0.35429,0.514201,0.287783,0.550378,0.374417,0.537926,0.37438,0.517033,0.371332,0.520988,0.324925,0.510424,0.271944,0.510771,0.32547,0.509794,0.30621,0.504524,0.253195,0.506438,0.191762,0.510766,0.174183,0.523867,0.234344,0.520948,0.225314,0.509863,0.199266,0.504837,0.16297,0.509158,0.16824,0.520285,0.106167,0.51273,0.146142,0.505508,0.164099,0.495908,0.179868,0.4975,0.209714,0.500924,0.228635,0.504388,0.24387,0.500875,0.264388,0.50851,0.274622,0.543184,0.138935,0.536103,0.130113,0.540329,0.134219,0.513777,0.128681,0.524832,0.140539,0.514591,0.377249,0.517268,0.383546,0.510362,0.424466,0.513622,0.417442,0.535857,0.375329,0.538818,0.381532,0.534344,0.430096,0.537244,0.422906,0.548556,0.373705,0.551685,0.379848,0.549017,0.433339,0.551694,0.426046,0.504837,0.16297,0.509863,0.199266,0.520948,0.225314,0.506438,0.191762,0.504524,0.253195,0.509794,0.30621,0.510424,0.271944,0.520988,0.324925,0.517033,0.371332,0.537926,0.37438,0.514201,0.287783,0.513312,0.35429,0.512466,0.411312,0.53614,0.42214,
14,0.550559,0.427082,0.53617,0.42212,0.512498,0.411287,0.51341,0.354218,0.514194,0.287728,0.550258,0.374398,0.537834,0.374435,0.516978,0.371517,0.520976,0.324995,0.510391,0.271936,0.510919,0.325487,0.509899,0.306235,0.504541,0.253226,0.506395,0.191784,0.510711,0.174188,0.523828,0.234433,0.520873,0.225408,0.509817,0.199317,0.504834,0.162968,0.509206,0.168217,0.520238,0.106131,0.512718,0.146125,0.505504,0.164083,0.495897,0.179827,0.497484,0.20966,0.500905,0.228581,0.504368,0.243821,0.500855,0.264347,0.50849,0.274587,0.543152,0.138876,0.536055,0.130065,0.540308,0.134161,0.513717,0.128667,0.524846,0.140497,0.514505,0.377415,0.517251,0.383723,0.510385,0.424435,0.513635,0.4174,0.535734,0.375373,0.538762,0.381584,0.534372,0.430075,0.537262,0.422875,0.548406,0.373678,0.551599,0.379827,0.549047,0.433325,0.551715,0.426022,0.504834,0.162968,0.509817,0.199317,0.520873,0.225408,0.506395,0.191784,0.504541,0.253226,0.509899,0.306235,0.510391,0.271936,0.520976,0.324995,0.516978,0.371517,0.537834,0.374435,0.514194,0.287728,0.51341,0.354218,0.512498,0.411287,0.53617,0.42212,
15,0.550567,0.427051,0.536183,0.422074,0.512522,0.411219,0.513512,0.354172,0.514183,0.287697,0.550143,0.374357,0.537745,0.374461,0.516923,0.37166,0.520908,0.325127,0.510408,0.27194,0.511082,0.325465,0.510005,0.306218,0.504558,0.253217,0.506369,0.191771,0.510645,0.174157,0.523796,0.234546,0.520805,0.225516,0.509757,0.199373,0.504854,0.162966,0.509216,0.168182,0.52019,0.106102,0.512683,0.146095,0.505472,0.164046,0.495869,0.179779,0.497468,0.209612,0.500896,0.228538,0.504363,0.243784,0.500854,0.26432,0.508492,0.274569,0.543107,0.138817,0.536003,0.130008,0.540269,0.134114,0.513657,0.128618,0.524827,0.140479,0.514424,0.377547,0.517233,0.383859,0.510394,0.424359,0.513645,0.417322,0.535617,0.375394,0.538705,0.381608,0.534377,0.430027,0.537269,0.422824,0.548263,0.373634,0.551515,0.379784,0.54905,0.433293,0.551719,0.425986,0.504854,0.162966,0.509757,0.199373,0.520805,0.225516,0.506369,0.191771,0.504558,0.253217,0.510005,0.306218,0.510408,0.27194,0.520908,0.325127,0.516923,0.37166,0.537745,0.374461,0.514183,0.287697,0.513512,0.354172,0.512522,0.411219,0.536183,0.422074,
16,0.550585,0.427047,0.536199,0.422074,0.512536,0.411222,0.513701,0.354147,0.514101,0.287672,0.550041,0.374353,0.537667,0.374527,0.516876,0.371854,0.520887,0.325256,0.510327,0.271945,0.511314,0.325401,0.510106,0.306171,0.504545,0.253183,0.506359,0.191732,0.510652,0.174147,0.523762,0.234652,0.520746,0.225591,0.509724,0.199415,0.504805,0.162957,0.509271,0.168156,0.520096,0.106045,0.512678,0.146059,0.505496,0.16402,0.495894,0.179742,0.49748,0.209566,0.500894,0.228494,0.504347,0.243746,0.500801,0.264283,0.50842,0.274551,0.543087,0.138706,0.535962,0.129913,0.540239,0.13401,0.513611,0.128577,0.524812,0.140414,0.514352,0.377711,0.517221,0.384042,0.510411,0.424353,0.513662,0.417299,0.535513,0.375443,0.538657,0.381671,0.534394,0.430027,0.537286,0.422807,0.548134,0.373616,0.55144,0.379779,0.549069,0.433292,0.55174,0.425969,0.504805,0.162957,0.509724,0.199415,0.520746,0.225591,0.506359,0.191732,0.504545,0.253183,0.510106,0.306171,0.510327,0.271945,0.520887,0.325256,0.516876,0.371854,0.537667,0.374527,0.514101,0.287672,0.513701,0.354147,0.512536,0.411222,0.536199,0.422074,
17,0.550597,0.427045,0.536217,0.422055,0.512569,0.411172,0.513808,0.354111,0.51409,0.28766,0.549929,0.374293,0.537588,0.374543,0.516839,0.372,0.520813,0.325293,0.510371,0.271947,0.511539,0.325348,0.510231,0.30613,0.504508,0.253162,0.506271,0.19171,0.510573,0.17409,0.523721,0.234752,0.520683,0.225684,0.50967,0.19947,0.504774,0.162964,0.50928,0.168111,0.52002,0.105992,0.512622,0.146009,0.505451,0.163967,0.495869,0.17969,0.497502,0.209521,0.500932,0.228457,0.50439,0.243716,0.50083,0.264255,0.508441,0.274538,0.54303,0.13864,0.535902,0.129849,0.540178,0.133947,0.51355,0.128523,0.52475,0.140362,0.514286,0.377859,0.517231,0.384185,0.510425,0.424301,0.513683,0.417255,0.535402,0.375463,0.538619,0.381682,0.534401,0.430005,0.5373,0.422792,0.547989,0.373561,0.551366,0.379713,0.549074,0.433287,0.551751,0.425971,0.504774,0.162964,0.50967,0.19947,0.520683,0.225684,0.506271,0.19171,0.504508,0.253162,0.510231,0.30613,0.510371,0.271947,0.520813,0.325293,0.516839,0.372,0.537588,0.374543,0.51409,0.28766,0.513808,0.354111,0.512569,0.411172,0.536217,0.422055,
18,0.550601,0.427026,0.536226,0.422019,0.512588,0.411116,0.513987,0.354047,0.514098,0.287562,0.549857,0.374261,0.537536,0.374568,0.51681,0.372121,0.5207,0.325381,0.510387,0.271902,0.511756,0.325302,0.510363,0.306095,0.504461,0.253151,0.506305,0.191705,0.510522,0.174085,0.523693,0.234858,0.520632,0.225776,0.509633,0.199511,0.504804,0.162942,0.509297,0.168082,0.519874,0.105947,0.512576,0.145976,0.505435,0.163937,0.495838,0.179633,0.497427,0.20945,0.500853,0.228383,0.50432,0.243643,0.500804,0.264194,0.508441,0.27447,0.542981,0.138532,0.535835,0.129756,0.540106,0.133851,0.513485,0.128478,0.524668,0.140314,0.514247,0.377989,0.517244,0.384305,0.510436,0.424221,0.513704,0.417143,0.535332,0.375495,0.538599,0.381703,0.534402,0.429967,0.537313,0.422722,0.547897,0.373535,0.551323,0.379675,0.549071,0.433274,0.551761,0.425925,0.504804,0.162942,0.509633,0.199511,0.520632,0.225776,0.506305,0.191705,0.504461,0.253151,0.510363,0.306095,0.510387,0.271902,0.5207,0.325381,0.51681,0.372121,0.537536,0.374568,0.514098,0.287562,0.513987,0.354047,0.512588,0.411116,0.536226,0.422019,
19,0.550604,0.427029,0.536236,0.422003,0.512612,0.411067,0.514091,0.353978,0.514107,0.287508,0.549762,0.374238,0.537462,0.374597,0.516768,0.372243,0.520618,0.325454,0.510365,0.271867,0.511993,0.325231,0.510479,0.306038,0.504443,0.253115,0.506262,0.191668,0.510517,0.174066,0.523661,0.234963,0.520588,0.225861,0.509575,0.199557,0.50481,0.162944,0.509309,0.16805,0.51972,0.105878,0.512533,0.14593,0.505431,0.163906,0.495839,0.179598,0.497421,0.209407,0.500847,0.228338,0.504314,0.243596,0.500798,0.26415,0.508434,0.274426,0.542931,0.138408,0.535765,0.12965,0.540032,0.133732,0.513416,0.128433,0.524588,0.140232,0.514182,0.378093,0.517226,0.384418,0.510442,0.42417,0.513718,0.417099,0.535236,0.375514,0.538548,0.381729,0.534402,0.429948,0.53732,0.422709,0.547779,0.373505,0.551249,0.379651,0.549066,0.433275,0.551764,0.425932,0.50481,0.162944,0.509575,0.199557,0.520588,0.225861,0.506262,0.191668,0.504443,0.253115,0.510479,0.306038,0.510365,0.271867,0.520618,0.325454,0.516768,0.372243,0.537462,0.374597,0.514107,0.287508,0.514091,0.353978,0.512612,0.411067,0.536236,0.422003,
20,0.550604,0.427013,0.536238,0.421982,0.512621,0.411036,0.514195,0.353947,0.514081,0.287485,0.549684,0.3742,0.5374,0.374603,0.516724,0.37233,0.520587,0.325492,0.510339,0.271862,0.512199,0.325141,0.51065,0.305956,0.504386,0.253069,0.506239,0.191629,0.510511,0.17404,0.523624,0.235083,0.520558,0.22594,0.509546,0.199583,0.5048,0.162917,0.509344,0.168033,0.51952,0.105817,0.512481,0.145883,0.505433,0.163871,0.495852,0.179561,0.497423,0.209373,0.500845,0.228309,0.50431,0.243571,0.500783,0.264127,0.508412,0.274409,0.542879,0.138256,0.53569,0.129519,0.53994,0.133598,0.51335,0.128371,0.524469,0.140163,0.514129,0.378171,0.517209,0.384499,0.510444,0.424142,0.513721,0.417082,0.535161,0.375517,0.538508,0.381733,0.534401,0.429925,0.537321,0.422697,0.547687,0.373465,0.551191,0.37961,0.549065,0.433255,0.551763,0.425923,0.5048,0.162917,0.509546,0.199583,0.520558,0.22594,0.506239,0.191629,0.504386,0.253069,0.51065,0.305956,0.510339,0.271862,0.520587,0.325492,0.516724,0.37233,0.5374,0.374603,0.514081,0.287485,0.514195,0.353947,0.512621,0.411036,0.536238,0.421982,
21,0.550608,0.427006,0.536248,0.421957,0.512643,0.410983,0.514322,0.353899,0.514179,0.287429,0.549604,0.374164,0.537335,0.374609,0.51668,0.372405,0.520437,0.325503,0.510459,0.2718,0.512449,0.325028,0.510792,0.305854,0.504343,0.253004,0.5062,0.191571,0.510457,0.17397,0.523596,0.235156,0.520517,0.226038,0.509545,0.199599,0.504845,0.162872,0.50934,0.167982,0.51933,0.105736,0.512395,0.14581,0.505391,0.163806,0.495833,0.179505,0.497438,0.209324,0.500885,0.228263,0.50437,0.243524,0.500871,0.264081,0.508514,0.274354,0.542813,0.138134,0.535617,0.129406,0.539828,0.133481,0.513295,0.128295,0.524299,0.140075,0.514074,0.378248,0.517192,0.384571,0.510455,0.424084,0.513745,0.417026,0.535082,0.375525,0.538465,0.381735,0.534402,0.429898,0.537335,0.422671,0.547592,0.373431,0.55113,0.37957,0.54906,0.433247,0.551773,0.425916,0.504845,0.162872,0.509545,0.199599,0.520517,0.226038,0.5062,0.191571,0.504343,0.253004,0.510792,0.305854,0.510459,0.2718,0.520437,0.325503,0.51668,0.372405,0.537335,0.374609,0.514179,0.287429,0.514322,0.353899,0.512643,0.410983,0.536248,0.421957,
