Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.380048,0.338854,0.385237,0.33091,0.393249,0.315976,0.391715,0.271892,0.39045,0.221536,0.444684,0.342077,0.442725,0.333551,0.439561,0.317531,0.42952,0.274777,0.416946,0.221402,0.3372,0.217713,0.341752,0.207088,0.35555,0.176659,0.370301,0.141128,0.390408,0.136784,0.470549,0.220006,0.464512,0.208547,0.447411,0.176317,0.42638,0.138805,0.404175,0.13664,0.391254,0.0893806,0.395111,0.118228,0.396983,0.130375,0.398489,0.140112,0.400482,0.163009,0.401549,0.178359,0.402283,0.191074,0.403357,0.205769,0.403616,0.216234,0.397785,0.120275,0.401349,0.112997,0.391326,0.114119,0.40824,0.109246,0.380477,0.112314,0.444043,0.324213,0.435979,0.325467,0.390224,0.322782,0.397624,0.324456,0.447051,0.336198,0.438776,0.337531,0.381796,0.333517,0.389386,0.335274,0.449013,0.343409,0.4406,0.344794,0.376392,0.340048,0.384102,0.341859,0.42638,0.138805,0.447411,0.176317,0.464512,0.208547,0.370301,0.141128,0.35555,0.176659,0.341752,0.207088,0.416946,0.221402,0.42952,0.274777,0.439561,0.317531,0.442725,0.333551,0.39045,0.221536,0.391715,0.271892,0.393249,0.315976,0.385237,0.33091,
12,0.380081,0.338884,0.385246,0.330922,0.393214,0.315959,0.391729,0.271867,0.390378,0.221508,0.444698,0.34201,0.442654,0.333503,0.439352,0.31751,0.429398,0.274775,0.416878,0.221399,0.337198,0.21776,0.341702,0.207107,0.355496,0.176659,0.370243,0.141087,0.390353,0.136724,0.470404,0.220031,0.464396,0.208558,0.447324,0.176314,0.426319,0.138789,0.404117,0.136587,0.39122,0.0893694,0.39506,0.118194,0.396935,0.130329,0.398464,0.140075,0.400459,0.162981,0.401518,0.178334,0.402242,0.191051,0.403302,0.205754,0.403552,0.216219,0.397773,0.12029,0.40133,0.113006,0.39131,0.114129,0.408196,0.109224,0.380438,0.112296,0.443828,0.324176,0.435776,0.325466,0.390204,0.322768,0.39761,0.324425,0.446973,0.336131,0.43871,0.337504,0.38181,0.333534,0.389406,0.335275,0.449021,0.343322,0.440622,0.344748,0.376426,0.340085,0.384143,0.341879,0.426319,0.138789,0.447324,0.176314,0.464396,0.208558,0.370243,0.141087,0.355496,0.176659,0.341702,0.207107,0.416878,0.221399,0.429398,0.274775,0.439352,0.31751,0.442654,0.333503,0.390378,0.221508,0.391729,0.271867,0.393214,0.315959,0.385246,0.330922,
13,0.380087,0.338894,0.385257,0.330929,0.393235,0.315963,0.391678,0.271885,0.390344,0.221478,0.444737,0.341948,0.442598,0.333464,0.439148,0.317504,0.429254,0.27475,0.416844,0.221373,0.337184,0.217787,0.341671,0.207114,0.355478,0.176653,0.370219,0.141059,0.390331,0.136703,0.470269,0.220054,0.464278,0.208573,0.447249,0.17631,0.426297,0.138762,0.404096,0.136564,0.391168,0.0893384,0.39503,0.118168,0.396911,0.130305,0.398436,0.14005,0.40043,0.162955,0.40149,0.178308,0.402213,0.191025,0.403269,0.205726,0.403518,0.216191,0.397776,0.120246,0.401319,0.112958,0.391302,0.114094,0.40816,0.109176,0.380411,0.112284,0.443609,0.32416,0.435568,0.325485,0.390219,0.322765,0.397624,0.32443,0.446905,0.336076,0.438656,0.337486,0.381818,0.333536,0.389414,0.335284,0.449049,0.343242,0.440665,0.344706,0.376431,0.340089,0.384147,0.341891,0.426297,0.138762,0.447249,0.17631,0.464278,0.208573,0.370219,0.141059,0.355478,0.176653,0.341671,0.207114,0.416844,0.221373,0.429254,0.27475,0.439148,0.317504,0.442598,0.333464,0.390344,0.221478,0.391678,0.271885,0.393235,0.315963,0.385257,0.330929,
14,0.380107,0.338914,0.385263,0.330934,0.393214,0.315946,0.391705,0.271891,0.390354,0.22144,0.44477,0.341886,0.442543,0.333424,0.438945,0.3175,0.429172,0.274755,0.416857,0.221362,0.337174,0.217845,0.341629,0.207144,0.355446,0.176664,0.37018,0.14105,0.39029,0.136679,0.470151,0.220066,0.464165,0.208579,0.447164,0.176306,0.426249,0.138744,0.404048,0.136542,0.391144,0.0892982,0.394982,0.118139,0.396876,0.130281,0.398459,0.140026,0.40048,0.162931,0.401539,0.178284,0.402255,0.191001,0.403294,0.205701,0.403534,0.216166,0.397776,0.120194,0.401313,0.112909,0.391298,0.114044,0.408122,0.109142,0.380378,0.112247,0.443421,0.324132,0.435393,0.325506,0.390212,0.322748,0.39762,0.324402,0.446852,0.336012,0.438617,0.337473,0.38183,0.333544,0.389429,0.335281,0.449081,0.343154,0.440711,0.34467,0.376453,0.340113,0.384173,0.341904,0.426249,0.138744,0.447164,0.176306,0.464165,0.208579,0.37018,0.14105,0.355446,0.176664,0.341629,0.207144,0.416857,0.221362,0.429172,0.274755,0.438945,0.3175,0.442543,0.333424,0.390354,0.22144,0.391705,0.271891,0.393214,0.315946,0.385263,0.330934,
15,0.380148,0.338924,0.385302,0.330934,0.393247,0.315929,0.391698,0.271897,0.390327,0.221398,0.444831,0.341826,0.442525,0.333386,0.438796,0.317494,0.429026,0.274748,0.416831,0.221359,0.337154,0.217877,0.341608,0.207157,0.355445,0.176662,0.370172,0.141031,0.390286,0.136639,0.47004,0.220104,0.464069,0.208607,0.447115,0.176315,0.426241,0.138744,0.40404,0.136516,0.391101,0.0892581,0.394964,0.118104,0.396882,0.130249,0.398497,0.139998,0.400516,0.162905,0.401563,0.178259,0.402266,0.190977,0.403291,0.205679,0.403515,0.216144,0.397781,0.120139,0.401306,0.112852,0.391294,0.113999,0.408096,0.109086,0.380361,0.112225,0.44328,0.324107,0.435263,0.325524,0.390256,0.322727,0.397664,0.324379,0.446834,0.335953,0.438611,0.337458,0.381874,0.333543,0.389472,0.335277,0.449138,0.343072,0.440782,0.344633,0.376497,0.340124,0.384216,0.341911,0.426241,0.138744,0.447115,0.176315,0.464069,0.208607,0.370172,0.141031,0.355445,0.176662,0.341608,0.207157,0.416831,0.221359,0.429026,0.274748,0.438796,0.317494,0.442525,0.333386,0.390327,0.221398,0.391698,0.271897,0.393247,0.315929,0.385302,0.330934,
16,0.380139,0.338925,0.38529,0.330934,0.393223,0.315922,0.391689,0.271954,0.390346,0.22136,0.444839,0.341769,0.442456,0.333353,0.438592,0.317499,0.428885,0.274763,0.416849,0.221342,0.337185,0.217936,0.341612,0.207162,0.355462,0.176643,0.370161,0.140998,0.39028,0.136632,0.469924,0.220133,0.463988,0.208617,0.447056,0.176317,0.426229,0.138721,0.404031,0.136507,0.391099,0.0892001,0.394953,0.118073,0.396877,0.130234,0.398522,0.139985,0.400558,0.162891,0.401606,0.178244,0.402305,0.19096,0.40332,0.205647,0.403537,0.216115,0.397785,0.12005,0.401308,0.112771,0.391296,0.113915,0.408088,0.109044,0.380354,0.112173,0.443101,0.32409,0.435096,0.325557,0.390252,0.322728,0.397659,0.324366,0.446771,0.335896,0.438562,0.337452,0.381872,0.333551,0.389469,0.335271,0.449148,0.342989,0.440806,0.344603,0.376494,0.340133,0.384212,0.341906,0.426229,0.138721,0.447056,0.176317,0.463988,0.208617,0.370161,0.140998,0.355462,0.176643,0.341612,0.207162,0.416849,0.221342,0.428885,0.274763,0.438592,0.317499,0.442456,0.333353,0.390346,0.22136,0.391689,0.271954,0.393223,0.315922,0.38529,0.330934,
17,0.38015,0.338938,0.385306,0.330941,0.39325,0.315919,0.39169,0.271974,0.390316,0.221332,0.444923,0.341709,0.442448,0.333318,0.438435,0.317501,0.428849,0.274739,0.41682,0.221345,0.337198,0.217989,0.341615,0.207179,0.355497,0.176634,0.370188,0.140971,0.390294,0.136576,0.469839,0.220168,0.463916,0.208645,0.447019,0.176332,0.426234,0.138721,0.40404,0.136478,0.391109,0.08915,0.394968,0.118029,0.396909,0.130196,0.398578,0.139961,0.400591,0.162876,0.401617,0.178232,0.402301,0.19095,0.403311,0.205632,0.403515,0.216102,0.397799,0.119991,0.40132,0.112713,0.391309,0.113858,0.408101,0.108995,0.380369,0.112127,0.44294,0.324075,0.434949,0.325583,0.390279,0.322716,0.397684,0.32436,0.446756,0.335841,0.438562,0.33744,0.381889,0.333551,0.389484,0.335279,0.449224,0.342908,0.440899,0.344566,0.376505,0.34014,0.384221,0.341921,0.426234,0.138721,0.447019,0.176332,0.463916,0.208645,0.370188,0.140971,0.355497,0.176634,0.341615,0.207179,0.41682,0.221345,0.428849,0.274739,0.438435,0.317501,0.442448,0.333318,0.390316,0.221332,0.39169,0.271974,0.39325,0.315919,0.385306,0.330941,
18,0.380162,0.338935,0.385319,0.330929,0.393251,0.315886,0.391677,0.271997,0.390371,0.22129,0.444972,0.341673,0.442436,0.333304,0.438328,0.317518,0.42878,0.274721,0.416877,0.221343,0.337221,0.218049,0.341633,0.207211,0.355542,0.176633,0.370206,0.140982,0.390332,0.136574,0.469756,0.220213,0.463854,0.20868,0.447002,0.176348,0.426267,0.138722,0.404073,0.136471,0.391117,0.0890943,0.394988,0.118001,0.396946,0.130182,0.398658,0.139939,0.400698,0.162845,0.401726,0.1782,0.402401,0.190918,0.403392,0.205616,0.403579,0.216082,0.3978,0.119897,0.401323,0.112628,0.391312,0.113771,0.408115,0.108952,0.380383,0.112079,0.442824,0.324088,0.434842,0.325618,0.390328,0.322696,0.397728,0.324316,0.446737,0.335818,0.438554,0.337442,0.381926,0.33355,0.389515,0.335254,0.449267,0.342862,0.440953,0.344545,0.376533,0.34015,0.384241,0.341906,0.426267,0.138722,0.447002,0.176348,0.463854,0.20868,0.370206,0.140982,0.355542,0.176633,0.341633,0.207211,0.416877,0.221343,0.42878,0.274721,0.438328,0.317518,0.442436,0.333304,0.390371,0.22129,0.391677,0.271997,0.393251,0.315886,0.385319,0.330929,
19,0.38017,0.338945,0.385334,0.330932,0.393278,0.31588,0.391724,0.27202,0.390414,0.221274,0.445017,0.341629,0.44242,0.333277,0.438207,0.317519,0.428712,0.274704,0.41692,0.22133,0.337251,0.218104,0.341668,0.207231,0.355597,0.176629,0.370228,0.140954,0.39035,0.136564,0.469671,0.220255,0.463792,0.208711,0.446983,0.176361,0.426282,0.13873,0.404089,0.136456,0.391149,0.0890249,0.395005,0.117963,0.396962,0.130163,0.398689,0.139925,0.400744,0.16283,0.401775,0.178185,0.402451,0.190903,0.403434,0.205601,0.403622,0.216067,0.397804,0.119791,0.401334,0.112536,0.391321,0.113668,0.408136,0.10891,0.3804,0.112008,0.442717,0.324071,0.434746,0.325638,0.390355,0.32268,0.397753,0.324308,0.446724,0.335773,0.438552,0.337434,0.381942,0.333547,0.389528,0.335258,0.449311,0.342798,0.441009,0.34452,0.376542,0.340155,0.384248,0.341918,0.426282,0.13873,0.446983,0.176361,0.463792,0.208711,0.370228,0.140954,0.355597,0.176629,0.341668,0.207231,0.41692,0.22133,0.428712,0.274704,0.438207,0.317519,0.44242,0.333277,0.390414,0.221274,0.391724,0.27202,0.393278,0.31588,0.385334,0.330932,
20,0.380187,0.338946,0.385354,0.330933,0.393306,0.31588,0.391746,0.272055,0.390444,0.221264,0.445063,0.341583,0.44242,0.333249,0.43813,0.317518,0.428689,0.274708,0.416951,0.221331,0.337306,0.218149,0.341715,0.20726,0.355694,0.176625,0.370288,0.140943,0.390409,0.136564,0.469586,0.220309,0.463747,0.208749,0.44699,0.176376,0.426337,0.138725,0.404146,0.13647,0.391187,0.0889551,0.39506,0.117934,0.39703,0.13016,0.398766,0.139927,0.400808,0.162831,0.401829,0.178185,0.402496,0.190902,0.403471,0.205596,0.403655,0.216062,0.397813,0.119666,0.40135,0.112424,0.391335,0.113551,0.408181,0.108862,0.380443,0.111947,0.442646,0.324062,0.434682,0.325654,0.390374,0.322674,0.397772,0.324309,0.446723,0.335734,0.43856,0.337421,0.381958,0.333542,0.389544,0.335261,0.449355,0.34274,0.441063,0.344488,0.376557,0.340151,0.384263,0.341922,0.426337,0.138725,0.44699,0.176376,0.463747,0.208749,0.370288,0.140943,0.355694,0.176625,0.341715,0.20726,0.416951,0.221331,0.428689,0.274708,0.43813,0.317518,0.44242,0.333249,0.390444,0.221264,0.391746,0.272055,0.393306,0.31588,0.385354,0.330933,
21,0.380184,0.33894,0.385365,0.330926,0.393336,0.315872,0.39176,0.272084,0.390477,0.221275,0.445117,0.341542,0.442429,0.333225,0.438066,0.317517,0.428705,0.274659,0.416986,0.221343,0.337368,0.2182,0.341808,0.207291,0.355813,0.176623,0.370363,0.140921,0.390483,0.136526,0.469557,0.22035,0.463699,0.208799,0.44701,0.176396,0.426411,0.138724,0.404218,0.136455,0.391255,0.0888794,0.395139,0.117886,0.397119,0.130132,0.398858,0.139913,0.400872,0.162824,0.401874,0.178181,0.402533,0.190902,0.403509,0.205608,0.40369,0.216074,0.397811,0.119556,0.401366,0.112327,0.391347,0.113442,0.408251,0.108813,0.380503,0.111866,0.44258,0.324055,0.434624,0.325666,0.390411,0.322662,0.397804,0.324302,0.446728,0.335701,0.438574,0.337409,0.381973,0.333533,0.389554,0.335256,0.449405,0.34269,0.441122,0.344459,0.376558,0.340142,0.384259,0.341919,0.426411,0.138724,0.44701,0.176396,0.463699,0.208799,0.370363,0.140921,0.355813,0.176623,0.341808,0.207291,0.416986,0.221343,0.428705,0.274659,0.438066,0.317517,0.442429,0.333225,0.390477,0.221275,0.39176,0.272084,0.393336,0.315872,0.385365,0.330926,
