Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.477074,0.276673,0.486577,0.27595,0.502551,0.272541,0.50052,0.231163,0.498215,0.184474,0.475915,0.305822,0.486028,0.30179,0.502435,0.292658,0.497308,0.245434,0.502705,0.192774,0.496945,0.168201,0.497431,0.160345,0.500386,0.137744,0.499181,0.108901,0.497746,0.107767,0.495387,0.205014,0.497181,0.192198,0.504044,0.157484,0.504766,0.116797,0.499816,0.110148,0.490236,0.0640261,0.49622,0.0913419,0.501486,0.103592,0.508292,0.114078,0.508238,0.1357,0.506568,0.149796,0.504714,0.161289,0.507706,0.176024,0.502833,0.184401,0.475935,0.0901902,0.480576,0.0849101,0.477743,0.084248,0.496036,0.0847354,0.487587,0.0829018,0.504928,0.302307,0.502332,0.298737,0.503949,0.278177,0.502321,0.281863,0.487843,0.30716,0.485434,0.30351,0.487791,0.277471,0.485999,0.281125,0.477351,0.309783,0.475057,0.306086,0.478171,0.276815,0.476281,0.280448,0.504766,0.116797,0.504044,0.157484,0.497181,0.192198,0.499181,0.108901,0.500386,0.137744,0.497431,0.160345,0.502705,0.192774,0.497308,0.245434,0.502435,0.292658,0.486028,0.30179,0.498215,0.184474,0.50052,0.231163,0.502551,0.272541,0.486577,0.27595,
12,0.477046,0.276699,0.486551,0.275952,0.502523,0.2725,0.500506,0.231139,0.498177,0.184418,0.476016,0.305815,0.486106,0.30175,0.502471,0.292563,0.497305,0.245387,0.502673,0.192742,0.496878,0.168222,0.497368,0.160334,0.500353,0.137726,0.499222,0.108864,0.497814,0.107717,0.495409,0.205001,0.497216,0.192185,0.504073,0.157468,0.50481,0.116779,0.499851,0.110096,0.490227,0.0640118,0.496257,0.0913109,0.501539,0.103553,0.50834,0.114049,0.508254,0.135672,0.506567,0.149765,0.504702,0.161255,0.507681,0.175989,0.5028,0.18436,0.47598,0.0902092,0.480615,0.0849217,0.47777,0.0842595,0.496077,0.0847156,0.487597,0.082883,0.504987,0.302201,0.502335,0.298649,0.503926,0.278146,0.502311,0.281825,0.487947,0.307111,0.485481,0.303478,0.487764,0.27748,0.485984,0.281127,0.47748,0.309769,0.475127,0.306087,0.47814,0.276846,0.476262,0.280472,0.50481,0.116779,0.504073,0.157468,0.497216,0.192185,0.499222,0.108864,0.500353,0.137726,0.497368,0.160334,0.502673,0.192742,0.497305,0.245387,0.502471,0.292563,0.486106,0.30175,0.498177,0.184418,0.500506,0.231139,0.502523,0.2725,0.486551,0.275952,
13,0.477028,0.276702,0.486531,0.275954,0.5025,0.272502,0.500439,0.231115,0.498196,0.184389,0.476109,0.30582,0.486174,0.30172,0.502496,0.292482,0.497364,0.245335,0.502698,0.192716,0.496801,0.168219,0.497307,0.160317,0.500325,0.137711,0.499225,0.108836,0.497817,0.107695,0.495439,0.204991,0.497256,0.192177,0.504118,0.157457,0.504836,0.116755,0.499864,0.110074,0.490244,0.0639812,0.496267,0.0912845,0.501547,0.103529,0.508347,0.114023,0.508266,0.135646,0.506582,0.149739,0.504719,0.161229,0.5077,0.17596,0.502822,0.184332,0.476002,0.0901739,0.480642,0.0848817,0.477784,0.0842301,0.496109,0.0846715,0.487593,0.0828686,0.505033,0.302108,0.502318,0.298567,0.503909,0.278142,0.502291,0.281826,0.488043,0.307074,0.485512,0.303451,0.487748,0.277477,0.485965,0.28113,0.477604,0.309769,0.475185,0.306097,0.478124,0.276844,0.476244,0.280476,0.504836,0.116755,0.504118,0.157457,0.497256,0.192177,0.499225,0.108836,0.500325,0.137711,0.497307,0.160317,0.502698,0.192716,0.497364,0.245335,0.502496,0.292482,0.486174,0.30172,0.498196,0.184389,0.500439,0.231115,0.5025,0.272502,0.486531,0.275954,
14,0.477008,0.276717,0.486511,0.275952,0.502476,0.272468,0.500375,0.231105,0.4982,0.184358,0.476206,0.305824,0.486247,0.301693,0.502526,0.292403,0.497369,0.245313,0.502723,0.192716,0.496721,0.168244,0.497247,0.160318,0.500313,0.137713,0.499248,0.108826,0.497849,0.107674,0.495467,0.204975,0.497314,0.192168,0.504147,0.157441,0.504833,0.116729,0.499826,0.110039,0.490272,0.0639464,0.49627,0.0912528,0.501546,0.103502,0.508356,0.114006,0.508281,0.135636,0.506599,0.149731,0.504736,0.16122,0.507715,0.175947,0.502836,0.184317,0.476022,0.090131,0.480673,0.0848421,0.477797,0.0841874,0.496147,0.0846418,0.487582,0.0828303,0.505086,0.302022,0.50232,0.298512,0.503892,0.278116,0.50228,0.281795,0.488142,0.307036,0.485557,0.303443,0.487729,0.277481,0.485953,0.281128,0.477728,0.309761,0.475255,0.306118,0.478104,0.276864,0.47623,0.280491,0.504833,0.116729,0.504147,0.157441,0.497314,0.192168,0.499248,0.108826,0.500313,0.137713,0.497247,0.160318,0.502723,0.192716,0.497369,0.245313,0.502526,0.292403,0.486247,0.301693,0.4982,0.184358,0.500375,0.231105,0.502476,0.272468,0.486511,0.275952,
15,0.477003,0.27674,0.486504,0.275963,0.502461,0.272459,0.500306,0.231083,0.498204,0.184315,0.476299,0.305842,0.486319,0.301683,0.502559,0.292348,0.497413,0.24527,0.502708,0.192701,0.496633,0.168243,0.497188,0.160309,0.500303,0.137708,0.499262,0.108811,0.497891,0.107645,0.495491,0.204986,0.497368,0.192185,0.504192,0.15745,0.504818,0.116724,0.499818,0.110012,0.4903,0.06391,0.496291,0.0912219,0.501566,0.103476,0.508378,0.11399,0.508295,0.135622,0.506607,0.149715,0.504739,0.161201,0.507715,0.175926,0.502832,0.184291,0.476051,0.0900887,0.480707,0.0847954,0.477822,0.0841514,0.496185,0.0845924,0.487593,0.0828106,0.50514,0.30196,0.502326,0.298475,0.503889,0.278113,0.502275,0.281788,0.488237,0.307018,0.485602,0.303448,0.487727,0.277496,0.485949,0.281139,0.477846,0.309769,0.475322,0.306149,0.478103,0.276889,0.476226,0.280512,0.504818,0.116724,0.504192,0.15745,0.497368,0.192185,0.499262,0.108811,0.500303,0.137708,0.497188,0.160309,0.502708,0.192701,0.497413,0.24527,0.502559,0.292348,0.486319,0.301683,0.498204,0.184315,0.500306,0.231083,0.502461,0.272459,0.486504,0.275963,
16,0.476991,0.276731,0.486492,0.275954,0.502449,0.272438,0.500181,0.231087,0.498259,0.184301,0.476383,0.305833,0.486382,0.301651,0.502583,0.292277,0.497421,0.245237,0.502767,0.192709,0.496511,0.168265,0.497133,0.1603,0.500311,0.137697,0.499266,0.108781,0.497886,0.107636,0.495516,0.204985,0.497414,0.192185,0.504213,0.157443,0.504852,0.116708,0.49978,0.109995,0.490359,0.0638652,0.496293,0.0911928,0.50155,0.103459,0.508364,0.113979,0.508291,0.135616,0.506611,0.149711,0.504753,0.161198,0.507752,0.175914,0.502883,0.184285,0.476063,0.0900122,0.480733,0.0847273,0.477839,0.0840801,0.496215,0.0845576,0.4876,0.0827654,0.505184,0.301883,0.502324,0.298433,0.503877,0.278108,0.502263,0.281769,0.488321,0.306974,0.48564,0.303439,0.487716,0.277496,0.485936,0.281127,0.477953,0.309747,0.475381,0.306161,0.47809,0.27689,0.476212,0.280499,0.504852,0.116708,0.504213,0.157443,0.497414,0.192185,0.499266,0.108781,0.500311,0.137697,0.497133,0.1603,0.502767,0.192709,0.497421,0.245237,0.502583,0.292277,0.486382,0.301651,0.498259,0.184301,0.500181,0.231087,0.502449,0.272438,0.486492,0.275954,
17,0.476983,0.276743,0.486481,0.275961,0.502429,0.272437,0.50011,0.231079,0.498263,0.184269,0.476473,0.305859,0.486445,0.301644,0.5026,0.292218,0.497476,0.245223,0.502734,0.192693,0.496391,0.168279,0.497065,0.160297,0.500335,0.137701,0.49932,0.108772,0.497936,0.107597,0.495549,0.205004,0.497465,0.192207,0.504254,0.157459,0.504875,0.116713,0.499773,0.109969,0.490408,0.0638272,0.496329,0.0911607,0.501581,0.103434,0.508385,0.11397,0.508279,0.135606,0.506586,0.149696,0.504722,0.16118,0.507732,0.175892,0.502866,0.184262,0.476099,0.0899673,0.480772,0.084683,0.477878,0.0840376,0.496256,0.0845194,0.487639,0.0827324,0.505224,0.301815,0.502307,0.298385,0.503869,0.278103,0.50225,0.281768,0.488412,0.306959,0.485671,0.303443,0.487711,0.277501,0.485927,0.281135,0.478072,0.309765,0.475439,0.306198,0.478087,0.276899,0.476205,0.280513,0.504875,0.116713,0.504254,0.157459,0.497465,0.192207,0.49932,0.108772,0.500335,0.137701,0.497065,0.160297,0.502734,0.192693,0.497476,0.245223,0.5026,0.292218,0.486445,0.301644,0.498263,0.184269,0.50011,0.231079,0.502429,0.272437,0.486481,0.275961,
18,0.47698,0.276744,0.486474,0.275952,0.502415,0.272402,0.499989,0.231051,0.49826,0.184245,0.476531,0.305877,0.486487,0.301645,0.502616,0.292196,0.497558,0.245213,0.502726,0.192705,0.496276,0.168303,0.496994,0.160309,0.500365,0.137715,0.499301,0.108781,0.497971,0.107607,0.49557,0.205031,0.497506,0.192237,0.504282,0.157479,0.504856,0.116716,0.499764,0.109966,0.490501,0.0637895,0.49636,0.091143,0.501594,0.103429,0.508413,0.113968,0.50834,0.135612,0.50665,0.149705,0.504778,0.161187,0.507757,0.175904,0.502871,0.184262,0.476131,0.0898897,0.480816,0.0846143,0.477924,0.0839687,0.496301,0.0844887,0.487689,0.0826997,0.505247,0.301787,0.50229,0.298365,0.503866,0.278102,0.502237,0.281739,0.488469,0.306956,0.485687,0.303448,0.487711,0.277515,0.485918,0.281121,0.478148,0.309779,0.475473,0.306219,0.478088,0.276918,0.476197,0.280504,0.504856,0.116716,0.504282,0.157479,0.497506,0.192237,0.499301,0.108781,0.500365,0.137715,0.496994,0.160309,0.502726,0.192705,0.497558,0.245213,0.502616,0.292196,0.486487,0.301645,0.49826,0.184245,0.499989,0.231051,0.502415,0.272402,0.486474,0.275952,
19,0.476978,0.276755,0.486468,0.275958,0.5024,0.2724,0.499923,0.231063,0.498256,0.18424,0.476609,0.305894,0.486547,0.301642,0.502642,0.292156,0.497616,0.245195,0.502746,0.19271,0.496151,0.168321,0.496933,0.160317,0.500379,0.137725,0.499328,0.108764,0.497976,0.107602,0.495595,0.205055,0.497541,0.19226,0.504328,0.157499,0.504853,0.116725,0.499757,0.109953,0.4906,0.0637424,0.496389,0.0911152,0.501598,0.103415,0.508415,0.11396,0.508348,0.135608,0.506658,0.149703,0.504786,0.161187,0.507764,0.175903,0.502879,0.184261,0.476162,0.089802,0.480861,0.0845395,0.47797,0.0838862,0.496348,0.084459,0.487738,0.0826469,0.505291,0.301742,0.502299,0.298346,0.503863,0.278097,0.502229,0.281738,0.488547,0.306944,0.485728,0.30346,0.487712,0.277519,0.485913,0.281128,0.478245,0.309787,0.475533,0.306251,0.478092,0.276928,0.476195,0.280516,0.504853,0.116725,0.504328,0.157499,0.497541,0.19226,0.499328,0.108764,0.500379,0.137725,0.496933,0.160317,0.502746,0.19271,0.497616,0.245195,0.502642,0.292156,0.486547,0.301642,0.498256,0.18424,0.499923,0.231063,0.5024,0.2724,0.486468,0.275958,
20,0.476978,0.276762,0.486467,0.275965,0.502397,0.272409,0.499856,0.231077,0.498275,0.184245,0.476671,0.305902,0.486597,0.301639,0.502672,0.292136,0.497639,0.2452,0.502767,0.192727,0.496043,0.168342,0.496843,0.160328,0.500419,0.137749,0.499346,0.108767,0.497984,0.107613,0.495625,0.205092,0.497565,0.192292,0.504352,0.157521,0.504865,0.116732,0.499737,0.109971,0.49073,0.0636991,0.496425,0.0911019,0.501601,0.103422,0.508415,0.113975,0.508353,0.135622,0.506664,0.149716,0.504793,0.161199,0.507778,0.175911,0.502897,0.184271,0.476194,0.0896973,0.48091,0.0844492,0.478028,0.0837943,0.496395,0.0844279,0.487813,0.082609,0.505328,0.301719,0.502308,0.298338,0.503863,0.278098,0.502228,0.281746,0.488609,0.306937,0.485761,0.303467,0.487713,0.27752,0.485913,0.281137,0.47832,0.30979,0.475578,0.306267,0.478092,0.27693,0.476196,0.280526,0.504865,0.116732,0.504352,0.157521,0.497565,0.192292,0.499346,0.108767,0.500419,0.137749,0.496843,0.160328,0.502767,0.192727,0.497639,0.2452,0.502672,0.292136,0.486597,0.301639,0.498275,0.184245,0.499856,0.231077,0.502397,0.272409,0.486467,0.275965,
21,0.476975,0.276755,0.48646,0.275961,0.502383,0.272408,0.499772,0.231077,0.498213,0.184244,0.476736,0.305921,0.486649,0.301645,0.502702,0.292121,0.497754,0.245203,0.502683,0.192722,0.495912,0.168362,0.496772,0.160355,0.500453,0.137776,0.499374,0.108764,0.498022,0.107596,0.495649,0.205132,0.497599,0.192339,0.504356,0.157547,0.504839,0.116739,0.499745,0.10997,0.490854,0.0636527,0.496485,0.0910781,0.501636,0.103416,0.508437,0.113981,0.508349,0.135627,0.506642,0.149717,0.504756,0.161197,0.507722,0.175916,0.502829,0.184271,0.476236,0.0896067,0.480957,0.0843715,0.4781,0.0837109,0.496436,0.0843974,0.48792,0.082561,0.505366,0.3017,0.502318,0.298328,0.503858,0.2781,0.502214,0.281745,0.488673,0.306939,0.485795,0.303478,0.487712,0.277517,0.485903,0.281132,0.478399,0.309805,0.475627,0.306291,0.478095,0.276924,0.476189,0.280518,0.504839,0.116739,0.504356,0.157547,0.497599,0.192339,0.499374,0.108764,0.500453,0.137776,0.496772,0.160355,0.502683,0.192722,0.497754,0.245203,0.502702,0.292121,0.486649,0.301645,0.498213,0.184244,0.499772,0.231077,0.502383,0.272408,0.48646,0.275961,
