Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.545198,0.401384,0.554178,0.395333,0.568816,0.383153,0.569089,0.339648,0.575602,0.28496,0.591169,0.423489,0.596493,0.415101,0.605077,0.399021,0.601388,0.350945,0.59901,0.292039,0.529408,0.268695,0.536687,0.259523,0.55536,0.233123,0.56483,0.202635,0.579774,0.201681,0.67022,0.30485,0.661301,0.291362,0.642059,0.251931,0.615799,0.210786,0.591607,0.203485,0.572713,0.163665,0.581635,0.187222,0.586911,0.196747,0.592111,0.205495,0.592698,0.228621,0.591914,0.24424,0.590769,0.257212,0.592362,0.272413,0.58888,0.283105,0.565373,0.196933,0.570995,0.190694,0.563173,0.18878,0.588236,0.184873,0.566019,0.179755,0.609529,0.408665,0.60126,0.406428,0.565753,0.389084,0.57145,0.393227,0.600885,0.42019,0.592473,0.417806,0.551318,0.396825,0.556963,0.401122,0.595506,0.427097,0.587002,0.424619,0.54235,0.401363,0.547961,0.405755,0.615799,0.210786,0.642059,0.251931,0.661301,0.291362,0.56483,0.202635,0.55536,0.233123,0.536687,0.259523,0.59901,0.292039,0.601388,0.350945,0.605077,0.399021,0.596493,0.415101,0.575602,0.28496,0.569089,0.339648,0.568816,0.383153,0.554178,0.395333,
12,0.545211,0.401384,0.55419,0.395328,0.568826,0.38314,0.569093,0.339616,0.575574,0.284934,0.591186,0.423497,0.596499,0.415111,0.605066,0.399027,0.60138,0.350946,0.598978,0.292036,0.52916,0.268577,0.536514,0.259414,0.555301,0.233053,0.564827,0.202633,0.579786,0.201686,0.670186,0.304867,0.66128,0.291371,0.642027,0.251936,0.615802,0.210783,0.591614,0.203493,0.572901,0.163361,0.581695,0.187114,0.586933,0.196729,0.59213,0.20549,0.592729,0.228609,0.591938,0.244227,0.590782,0.257198,0.592353,0.272406,0.588857,0.283093,0.565408,0.196603,0.571062,0.190358,0.563243,0.188465,0.588322,0.184651,0.566115,0.179589,0.609517,0.408669,0.601244,0.406435,0.565763,0.389063,0.571461,0.393211,0.600891,0.420199,0.592475,0.417817,0.55133,0.396815,0.556976,0.401116,0.595524,0.427104,0.587015,0.424629,0.542362,0.40136,0.547974,0.405756,0.615802,0.210783,0.642027,0.251936,0.66128,0.291371,0.564827,0.202633,0.555301,0.233053,0.536514,0.259414,0.598978,0.292036,0.60138,0.350946,0.605066,0.399027,0.596499,0.415111,0.575574,0.284934,0.569093,0.339616,0.568826,0.38314,0.55419,0.395328,
13,0.545226,0.401384,0.554202,0.395322,0.56883,0.383125,0.569088,0.339612,0.575563,0.284906,0.591207,0.42351,0.596507,0.415121,0.605056,0.399028,0.601363,0.350944,0.598948,0.292024,0.528909,0.268461,0.536346,0.259305,0.555243,0.232999,0.56484,0.202625,0.579781,0.201691,0.670126,0.304904,0.661255,0.291383,0.641989,0.251947,0.615806,0.210772,0.591617,0.203496,0.573097,0.163025,0.581752,0.186991,0.586942,0.196704,0.592121,0.205482,0.592728,0.228594,0.591935,0.244211,0.590774,0.257182,0.592344,0.27239,0.588841,0.283074,0.565455,0.196241,0.571143,0.189986,0.563321,0.188123,0.588419,0.184395,0.566205,0.179413,0.609499,0.408667,0.601221,0.40643,0.565772,0.389051,0.571472,0.393194,0.600897,0.420208,0.592476,0.417824,0.551343,0.396811,0.556991,0.401108,0.595544,0.427118,0.58703,0.42464,0.542378,0.401362,0.547992,0.405753,0.615806,0.210772,0.641989,0.251947,0.661255,0.291383,0.56484,0.202625,0.555243,0.232999,0.536346,0.259305,0.598948,0.292024,0.601363,0.350944,0.605056,0.399028,0.596507,0.415121,0.575563,0.284906,0.569088,0.339612,0.56883,0.383125,0.554202,0.395322,
14,0.545232,0.401382,0.554208,0.395318,0.568832,0.383111,0.569088,0.339585,0.575541,0.284875,0.59123,0.423524,0.596518,0.415133,0.605047,0.39903,0.601328,0.350937,0.598901,0.292024,0.528671,0.268342,0.53618,0.259203,0.555179,0.232935,0.564861,0.202602,0.579795,0.201677,0.670062,0.304942,0.66121,0.291405,0.641943,0.251962,0.615795,0.210785,0.591622,0.203491,0.573322,0.16267,0.581826,0.186852,0.586971,0.196668,0.59214,0.205474,0.592741,0.228585,0.591935,0.244202,0.590762,0.257173,0.592327,0.272379,0.588812,0.283061,0.56552,0.195853,0.571246,0.189589,0.56342,0.187755,0.588536,0.184122,0.566316,0.179216,0.609488,0.408665,0.601206,0.40643,0.565781,0.389036,0.571481,0.393178,0.600908,0.420217,0.592482,0.417835,0.551352,0.396807,0.557,0.401102,0.595568,0.42713,0.587049,0.424655,0.542386,0.401361,0.548,0.40575,0.615795,0.210785,0.641943,0.251962,0.66121,0.291405,0.564861,0.202602,0.555179,0.232935,0.53618,0.259203,0.598901,0.292024,0.601328,0.350937,0.605047,0.39903,0.596518,0.415133,0.575541,0.284875,0.569088,0.339585,0.568832,0.383111,0.554208,0.395318,
15,0.545238,0.401386,0.554212,0.395314,0.568832,0.383093,0.569074,0.339556,0.575521,0.284843,0.591259,0.42353,0.596533,0.41514,0.605038,0.39903,0.601314,0.350931,0.598859,0.292029,0.52845,0.268248,0.536,0.259097,0.555118,0.232882,0.564895,0.202587,0.579807,0.201673,0.669995,0.30498,0.661139,0.291437,0.6419,0.251973,0.615783,0.210796,0.591623,0.203492,0.573579,0.162296,0.581905,0.186709,0.586995,0.196636,0.592161,0.205469,0.592767,0.228578,0.591951,0.244196,0.590765,0.257166,0.592318,0.272372,0.588788,0.283049,0.565583,0.195434,0.571352,0.189168,0.563524,0.187356,0.588662,0.183846,0.56644,0.179001,0.609479,0.408661,0.601193,0.406431,0.56579,0.389019,0.57149,0.393157,0.600925,0.420221,0.592494,0.417844,0.551361,0.396804,0.557009,0.401096,0.595599,0.427135,0.587074,0.424665,0.542394,0.401366,0.548008,0.405753,0.615783,0.210796,0.6419,0.251973,0.661139,0.291437,0.564895,0.202587,0.555118,0.232882,0.536,0.259097,0.598859,0.292029,0.601314,0.350931,0.605038,0.39903,0.596533,0.41514,0.575521,0.284843,0.569074,0.339556,0.568832,0.383093,0.554212,0.395314,
16,0.545241,0.401384,0.554214,0.395308,0.568829,0.383076,0.569063,0.33953,0.575495,0.284814,0.591285,0.423534,0.596543,0.41514,0.605022,0.399018,0.601293,0.350927,0.59884,0.292009,0.528206,0.268141,0.53583,0.259004,0.555072,0.232837,0.564898,0.20259,0.579778,0.201702,0.669906,0.305044,0.661069,0.291484,0.641871,0.251991,0.615761,0.21082,0.591601,0.203519,0.573889,0.161893,0.581973,0.186573,0.586981,0.196623,0.592135,0.205465,0.592775,0.228556,0.591964,0.244172,0.590772,0.257141,0.592308,0.272353,0.58877,0.283026,0.565617,0.194963,0.571445,0.188705,0.563619,0.186903,0.588786,0.183578,0.566573,0.178754,0.609465,0.408643,0.601174,0.406419,0.565802,0.389008,0.571501,0.393139,0.600937,0.420217,0.592501,0.417846,0.55137,0.396804,0.557017,0.401088,0.595627,0.427136,0.587096,0.424671,0.5424,0.401369,0.548013,0.405748,0.615761,0.21082,0.641871,0.251991,0.661069,0.291484,0.564898,0.20259,0.555072,0.232837,0.53583,0.259004,0.59884,0.292009,0.601293,0.350927,0.605022,0.399018,0.596543,0.41514,0.575495,0.284814,0.569063,0.33953,0.568829,0.383076,0.554214,0.395308,
17,0.545245,0.401388,0.554218,0.395306,0.568829,0.383063,0.569049,0.339502,0.575467,0.284788,0.591314,0.42354,0.596554,0.415141,0.605004,0.399006,0.601283,0.350913,0.598806,0.291996,0.527962,0.268044,0.535669,0.258914,0.555022,0.232791,0.564908,0.202592,0.579751,0.201718,0.669834,0.305098,0.660982,0.291541,0.641814,0.252025,0.61575,0.210825,0.59159,0.203525,0.574233,0.161479,0.582059,0.186422,0.586973,0.196594,0.592104,0.205456,0.592766,0.228537,0.591957,0.244153,0.590762,0.257123,0.592287,0.272337,0.588743,0.283008,0.56566,0.194468,0.571551,0.188226,0.563731,0.186425,0.588926,0.183308,0.566731,0.17848,0.609444,0.408626,0.601147,0.406404,0.565811,0.388995,0.57151,0.393123,0.600949,0.420215,0.592506,0.417847,0.551378,0.396801,0.557025,0.401083,0.595658,0.42714,0.58712,0.424679,0.542407,0.401374,0.54802,0.40575,0.61575,0.210825,0.641814,0.252025,0.660982,0.291541,0.564908,0.202592,0.555022,0.232791,0.535669,0.258914,0.598806,0.291996,0.601283,0.350913,0.605004,0.399006,0.596554,0.415141,0.575467,0.284788,0.569049,0.339502,0.568829,0.383063,0.554218,0.395306,
18,0.545216,0.401388,0.55419,0.395306,0.568803,0.383063,0.569021,0.339488,0.575418,0.284776,0.591347,0.423539,0.596569,0.415138,0.604992,0.398992,0.601261,0.350911,0.598768,0.291993,0.527734,0.267975,0.535513,0.258808,0.554955,0.232724,0.56493,0.202575,0.579732,0.201721,0.669716,0.305171,0.660897,0.291596,0.641775,0.252047,0.615743,0.210821,0.591569,0.203536,0.574591,0.161047,0.582151,0.186259,0.586974,0.196563,0.592087,0.205456,0.592749,0.228533,0.591931,0.244149,0.590726,0.25712,0.592244,0.272329,0.588699,0.283,0.565708,0.193944,0.571663,0.18772,0.56385,0.185922,0.589072,0.183019,0.5669,0.178193,0.609432,0.408606,0.60113,0.406389,0.565791,0.389,0.571488,0.393125,0.600966,0.420208,0.592517,0.417844,0.551354,0.396805,0.556998,0.401084,0.595692,0.427137,0.587148,0.424681,0.54238,0.401377,0.54799,0.40575,0.615743,0.210821,0.641775,0.252047,0.660897,0.291596,0.56493,0.202575,0.554955,0.232724,0.535513,0.258808,0.598768,0.291993,0.601261,0.350911,0.604992,0.398992,0.596569,0.415138,0.575418,0.284776,0.569021,0.339488,0.568803,0.383063,0.55419,0.395306,
19,0.545243,0.401388,0.554218,0.395299,0.568829,0.383044,0.569013,0.339459,0.575394,0.284745,0.591374,0.423545,0.596579,0.41514,0.604974,0.398981,0.601225,0.350904,0.598744,0.291974,0.527516,0.267912,0.535347,0.258716,0.554895,0.232659,0.564951,0.202582,0.579696,0.201764,0.669602,0.30526,0.660809,0.291664,0.641741,0.25208,0.615737,0.210833,0.591547,0.203575,0.574975,0.160602,0.582239,0.18611,0.586959,0.196554,0.592051,0.205459,0.592748,0.228515,0.591935,0.244128,0.590727,0.257097,0.59223,0.272309,0.588679,0.282977,0.56575,0.193387,0.571776,0.187185,0.563972,0.185391,0.589221,0.182728,0.567074,0.177907,0.609411,0.408589,0.601104,0.406375,0.56583,0.388983,0.571525,0.393104,0.600976,0.420206,0.592521,0.417846,0.551388,0.3968,0.55703,0.401074,0.595721,0.427141,0.58717,0.424687,0.542412,0.401378,0.548019,0.405747,0.615737,0.210833,0.641741,0.25208,0.660809,0.291664,0.564951,0.202582,0.554895,0.232659,0.535347,0.258716,0.598744,0.291974,0.601225,0.350904,0.604974,0.398981,0.596579,0.41514,0.575394,0.284745,0.569013,0.339459,0.568829,0.383044,0.554218,0.395299,
20,0.54524,0.401383,0.554215,0.395292,0.568824,0.383032,0.568986,0.339443,0.575354,0.284729,0.591402,0.423544,0.596588,0.415135,0.604952,0.398962,0.601195,0.350884,0.598681,0.291976,0.527303,0.267851,0.535177,0.258629,0.554823,0.232605,0.565011,0.202567,0.579664,0.201783,0.669484,0.305359,0.66073,0.291733,0.6417,0.252122,0.615728,0.210845,0.591526,0.203593,0.575363,0.160153,0.582335,0.185945,0.58695,0.196529,0.592015,0.20546,0.592723,0.228507,0.591906,0.244121,0.590691,0.257091,0.592193,0.272305,0.588632,0.282971,0.565814,0.192822,0.571909,0.18664,0.564109,0.184853,0.589383,0.18242,0.567252,0.177615,0.609388,0.408563,0.601075,0.406354,0.565833,0.388976,0.571527,0.393092,0.600986,0.420196,0.592525,0.417841,0.551389,0.396796,0.55703,0.401066,0.595751,0.427138,0.587193,0.424689,0.542412,0.401376,0.548018,0.40574,0.615728,0.210845,0.6417,0.252122,0.66073,0.291733,0.565011,0.202567,0.554823,0.232605,0.535177,0.258629,0.598681,0.291976,0.601195,0.350884,0.604952,0.398962,0.596588,0.415135,0.575354,0.284729,0.568986,0.339443,0.568824,0.383032,0.554215,0.395292,
21,0.545237,0.401389,0.554212,0.395294,0.568819,0.383025,0.56899,0.339425,0.575299,0.284716,0.591429,0.423545,0.596598,0.41513,0.604939,0.398943,0.601149,0.350874,0.598638,0.291964,0.527094,0.26779,0.535,0.258545,0.554755,0.232568,0.565093,0.20253,0.579634,0.201781,0.669361,0.305452,0.660647,0.291798,0.641647,0.252164,0.615714,0.210852,0.591505,0.203594,0.575774,0.1597,0.58244,0.185765,0.586946,0.196487,0.59198,0.205452,0.592684,0.228497,0.59186,0.244111,0.590637,0.257082,0.592137,0.27229,0.588581,0.282958,0.565887,0.192239,0.572053,0.186084,0.564259,0.184299,0.589556,0.182109,0.567445,0.177301,0.609366,0.408539,0.601048,0.406327,0.565839,0.388971,0.571532,0.393084,0.600994,0.420189,0.592526,0.417831,0.551391,0.3968,0.557031,0.401066,0.595777,0.427138,0.587212,0.424687,0.542412,0.401385,0.548017,0.405745,0.615714,0.210852,0.641647,0.252164,0.660647,0.291798,0.565093,0.20253,0.554755,0.232568,0.535,0.258545,0.598638,0.291964,0.601149,0.350874,0.604939,0.398943,0.596598,0.41513,0.575299,0.284716,0.56899,0.339425,0.568819,0.383025,0.554212,0.395294,
