Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.475235,0.389748,0.487382,0.389009,0.507824,0.385395,0.500975,0.339929,0.501859,0.283946,0.476485,0.431003,0.489735,0.426943,0.511508,0.417499,0.505578,0.364739,0.504379,0.299743,0.506653,0.253056,0.509629,0.245526,0.514907,0.222006,0.501676,0.188872,0.495334,0.190851,0.527171,0.343762,0.525336,0.324038,0.52413,0.270067,0.505917,0.211425,0.496263,0.195878,0.468138,0.143259,0.487092,0.173865,0.49835,0.186981,0.509319,0.199277,0.510877,0.226544,0.509745,0.244197,0.508077,0.258456,0.512632,0.276484,0.506238,0.286643,0.45887,0.179657,0.460519,0.173879,0.461504,0.170057,0.476943,0.171934,0.478871,0.161318,0.513534,0.429749,0.511125,0.423357,0.509044,0.39031,0.507818,0.396653,0.491246,0.434277,0.489172,0.427779,0.488499,0.389488,0.486997,0.395784,0.477626,0.436715,0.475757,0.430153,0.476252,0.388742,0.474588,0.395007,0.505917,0.211425,0.52413,0.270067,0.525336,0.324038,0.501676,0.188872,0.514907,0.222006,0.509629,0.245526,0.504379,0.299743,0.505578,0.364739,0.511508,0.417499,0.489735,0.426943,0.501859,0.283946,0.500975,0.339929,0.507824,0.385395,0.487382,0.389009,
12,0.475251,0.389756,0.487396,0.389011,0.507834,0.385387,0.501005,0.339901,0.501853,0.283909,0.476472,0.431017,0.489722,0.426953,0.511492,0.417497,0.505572,0.364736,0.504369,0.299728,0.50645,0.252844,0.509526,0.245352,0.514921,0.221914,0.501681,0.188869,0.49536,0.190862,0.527072,0.343756,0.525227,0.324027,0.52413,0.270064,0.505902,0.211421,0.496277,0.195891,0.468578,0.142959,0.487236,0.17376,0.498392,0.186967,0.509347,0.199279,0.510932,0.226542,0.509795,0.244193,0.508115,0.258448,0.512644,0.276474,0.506237,0.286622,0.458946,0.179295,0.46067,0.173518,0.461661,0.169722,0.477152,0.171704,0.479091,0.161158,0.51352,0.429746,0.511102,0.423355,0.509061,0.390296,0.507837,0.396643,0.491237,0.434287,0.489153,0.427788,0.488516,0.389486,0.487016,0.395786,0.477616,0.436729,0.475737,0.430166,0.476269,0.388745,0.474606,0.395015,0.505902,0.211421,0.52413,0.270064,0.525227,0.324027,0.501681,0.188869,0.514921,0.221914,0.509526,0.245352,0.504369,0.299728,0.505572,0.364736,0.511492,0.417497,0.489722,0.426953,0.501853,0.283909,0.501005,0.339901,0.507834,0.385387,0.487396,0.389011,
13,0.475266,0.389763,0.487411,0.389012,0.507848,0.385375,0.500998,0.339894,0.501886,0.283878,0.476465,0.431037,0.489712,0.426966,0.511476,0.417492,0.505555,0.364725,0.504367,0.299704,0.506238,0.252632,0.509429,0.245181,0.514916,0.221838,0.5017,0.188865,0.49535,0.190865,0.526914,0.343757,0.525112,0.324019,0.524109,0.270062,0.505901,0.211409,0.496285,0.195895,0.46904,0.142626,0.487374,0.173637,0.498416,0.186941,0.50935,0.199267,0.510958,0.226526,0.50982,0.244176,0.508134,0.258429,0.512662,0.276455,0.506253,0.286597,0.45901,0.178898,0.46082,0.173117,0.461808,0.169357,0.477374,0.171438,0.479299,0.160984,0.513511,0.429734,0.51108,0.423336,0.509077,0.390289,0.507855,0.396633,0.491234,0.434299,0.489137,0.427793,0.488532,0.38949,0.487035,0.395787,0.477614,0.436751,0.475722,0.430181,0.476284,0.388755,0.474624,0.395022,0.505901,0.211409,0.524109,0.270062,0.525112,0.324019,0.5017,0.188865,0.514916,0.221838,0.509429,0.245181,0.504367,0.299704,0.505555,0.364725,0.511476,0.417492,0.489712,0.426966,0.501886,0.283878,0.500998,0.339894,0.507848,0.385375,0.487411,0.389012,
14,0.475277,0.389766,0.487422,0.389011,0.507854,0.385363,0.501019,0.339869,0.501898,0.283839,0.476461,0.431061,0.489707,0.426982,0.511465,0.417488,0.505542,0.364702,0.504334,0.299684,0.506038,0.252422,0.509317,0.245015,0.514901,0.221748,0.50173,0.188845,0.495369,0.190854,0.526731,0.343754,0.524961,0.324011,0.524093,0.270062,0.505844,0.211417,0.496284,0.19589,0.469537,0.142276,0.487533,0.173501,0.498455,0.186909,0.50936,0.199263,0.510969,0.22652,0.509818,0.244166,0.508123,0.258414,0.512651,0.276437,0.506243,0.286572,0.459095,0.178477,0.460995,0.172695,0.461979,0.168968,0.477623,0.171158,0.479531,0.160793,0.513507,0.429726,0.511065,0.423327,0.50909,0.39028,0.507868,0.396622,0.491236,0.434313,0.489127,0.427806,0.488545,0.389491,0.487048,0.395786,0.477616,0.436775,0.475712,0.430203,0.476296,0.388759,0.474636,0.395024,0.505844,0.211417,0.524093,0.270062,0.524961,0.324011,0.50173,0.188845,0.514901,0.221748,0.509317,0.245015,0.504334,0.299684,0.505542,0.364702,0.511465,0.417488,0.489707,0.426982,0.501898,0.283839,0.501019,0.339869,0.507854,0.385363,0.487422,0.389011,
15,0.475285,0.389773,0.487428,0.38901,0.507853,0.385345,0.501023,0.339834,0.501902,0.283797,0.476466,0.431082,0.489711,0.426996,0.511462,0.417484,0.505547,0.364691,0.504299,0.299672,0.505842,0.252243,0.509198,0.244841,0.514887,0.221672,0.501773,0.188839,0.495379,0.190852,0.526512,0.343745,0.524789,0.324002,0.524074,0.270059,0.505776,0.211422,0.496271,0.195891,0.47007,0.141912,0.487694,0.173361,0.498486,0.186879,0.509363,0.199262,0.510983,0.22652,0.509824,0.244164,0.508117,0.258407,0.512641,0.276425,0.50623,0.28655,0.459181,0.17802,0.461176,0.172244,0.462159,0.168545,0.477879,0.170875,0.479778,0.160582,0.513511,0.42972,0.511056,0.423322,0.509099,0.390267,0.507877,0.396607,0.491246,0.434326,0.489125,0.427819,0.488555,0.389493,0.487058,0.395786,0.477625,0.436796,0.475709,0.430223,0.476307,0.388769,0.474646,0.395032,0.505776,0.211422,0.524074,0.270059,0.524789,0.324002,0.501773,0.188839,0.514887,0.221672,0.509198,0.244841,0.504299,0.299672,0.505547,0.364691,0.511462,0.417484,0.489711,0.426996,0.501902,0.283797,0.501023,0.339834,0.507853,0.385345,0.487428,0.38901,
16,0.475293,0.389773,0.487435,0.389006,0.507855,0.385326,0.50103,0.339804,0.501902,0.283757,0.476474,0.431098,0.489716,0.427001,0.511457,0.417463,0.505526,0.364675,0.504315,0.299645,0.505628,0.252043,0.509078,0.244685,0.514886,0.221611,0.501774,0.188843,0.49533,0.190876,0.526266,0.343755,0.52459,0.324007,0.524055,0.27007,0.505731,0.211442,0.496237,0.195915,0.470653,0.141525,0.487832,0.173225,0.498471,0.186859,0.509337,0.199249,0.511027,0.226501,0.509878,0.244144,0.508166,0.258385,0.512667,0.276403,0.506244,0.28652,0.459236,0.177494,0.461341,0.171743,0.462328,0.168058,0.478121,0.170601,0.480029,0.160338,0.513516,0.429695,0.511048,0.423299,0.509109,0.390263,0.507884,0.396594,0.49126,0.43433,0.489124,0.427824,0.488566,0.389497,0.487066,0.395782,0.477639,0.436811,0.475708,0.43024,0.476317,0.388776,0.474653,0.39503,0.505731,0.211442,0.524055,0.27007,0.52459,0.324007,0.501774,0.188843,0.514886,0.221611,0.509078,0.244685,0.504315,0.299645,0.505526,0.364675,0.511457,0.417463,0.489716,0.427001,0.501902,0.283757,0.50103,0.339804,0.507855,0.385326,0.487435,0.389006,
17,0.475301,0.38978,0.48744,0.389006,0.507855,0.385312,0.50104,0.33977,0.501896,0.283719,0.476482,0.431118,0.489721,0.427008,0.511452,0.417442,0.50553,0.364657,0.504303,0.299618,0.505395,0.251853,0.508964,0.244535,0.514879,0.221546,0.50178,0.188848,0.495281,0.190885,0.526032,0.343761,0.52436,0.324016,0.523992,0.270086,0.50571,0.211442,0.496219,0.195918,0.47126,0.141133,0.487989,0.173076,0.49847,0.186824,0.50931,0.199229,0.511042,0.226478,0.509892,0.244123,0.508174,0.258363,0.512665,0.276379,0.506237,0.28649,0.459315,0.176945,0.461527,0.171227,0.462524,0.167547,0.478377,0.170328,0.480308,0.160069,0.513522,0.429668,0.511037,0.42327,0.509117,0.390254,0.507892,0.396583,0.491275,0.434335,0.489122,0.427827,0.488576,0.3895,0.487075,0.395782,0.477656,0.436832,0.475707,0.430257,0.476327,0.388784,0.474663,0.395036,0.50571,0.211442,0.523992,0.270086,0.52436,0.324016,0.50178,0.188848,0.514879,0.221546,0.508964,0.244535,0.504303,0.299618,0.50553,0.364657,0.511452,0.417442,0.489721,0.427008,0.501896,0.283719,0.50104,0.33977,0.507855,0.385312,0.48744,0.389006,
18,0.475268,0.389764,0.487406,0.388991,0.50782,0.385298,0.501018,0.339743,0.501851,0.283686,0.476503,0.431135,0.489739,0.427015,0.511461,0.417423,0.505515,0.364644,0.504281,0.299599,0.505134,0.251693,0.508864,0.244369,0.514859,0.221452,0.501798,0.188834,0.495236,0.190881,0.525799,0.343771,0.524087,0.324017,0.523942,0.270094,0.505705,0.211436,0.496167,0.195921,0.471894,0.140723,0.488148,0.172915,0.498461,0.186786,0.509266,0.199222,0.511013,0.226466,0.509857,0.244108,0.50813,0.258344,0.512626,0.276352,0.506201,0.286464,0.459399,0.176364,0.461721,0.17068,0.462731,0.167007,0.478638,0.170036,0.480601,0.159786,0.51354,0.429645,0.511041,0.423248,0.509084,0.390247,0.507855,0.396571,0.491302,0.43434,0.489134,0.427832,0.488544,0.38949,0.487039,0.395767,0.477684,0.436848,0.47572,0.430274,0.476295,0.388772,0.474627,0.395019,0.505705,0.211436,0.523942,0.270094,0.524087,0.324017,0.501798,0.188834,0.514859,0.221452,0.508864,0.244369,0.504281,0.299599,0.505515,0.364644,0.511461,0.417423,0.489739,0.427015,0.501851,0.283686,0.501018,0.339743,0.50782,0.385298,0.487406,0.388991,
19,0.475306,0.389779,0.487441,0.388999,0.507848,0.385292,0.501036,0.339713,0.501861,0.283645,0.476513,0.431154,0.489746,0.427022,0.511457,0.417404,0.505493,0.36462,0.504297,0.299572,0.504888,0.251544,0.508736,0.244213,0.514853,0.221363,0.501802,0.188848,0.495151,0.190916,0.525513,0.343796,0.523836,0.324035,0.523886,0.270118,0.505685,0.211448,0.496109,0.195958,0.472578,0.140304,0.488294,0.172768,0.498421,0.186769,0.50921,0.199212,0.511039,0.226447,0.509896,0.244088,0.508167,0.258322,0.51265,0.276327,0.506218,0.286433,0.459469,0.175744,0.461914,0.1701,0.462939,0.166437,0.4789,0.169741,0.480899,0.159507,0.513547,0.429619,0.511032,0.42322,0.509123,0.39025,0.507891,0.396569,0.491318,0.434345,0.489134,0.427835,0.488584,0.389503,0.487076,0.395775,0.477701,0.436868,0.47572,0.43029,0.476337,0.388791,0.474666,0.395033,0.505685,0.211448,0.523886,0.270118,0.523836,0.324035,0.501802,0.188848,0.514853,0.221363,0.508736,0.244213,0.504297,0.299572,0.505493,0.36462,0.511457,0.417404,0.489746,0.427022,0.501861,0.283645,0.501036,0.339713,0.507848,0.385292,0.487441,0.388999,
20,0.475308,0.389773,0.487442,0.388991,0.507846,0.385278,0.501024,0.339684,0.501836,0.283613,0.476529,0.431169,0.489758,0.427022,0.511457,0.417374,0.505492,0.364586,0.504226,0.299545,0.504651,0.251399,0.508601,0.244062,0.514817,0.221282,0.501857,0.188848,0.495071,0.190925,0.52522,0.343829,0.523592,0.324059,0.523805,0.270147,0.505667,0.211457,0.49605,0.19597,0.47327,0.139881,0.488453,0.172605,0.498392,0.186736,0.509148,0.1992,0.511012,0.226429,0.509866,0.244069,0.508129,0.2583,0.512606,0.276307,0.506172,0.286406,0.459558,0.175119,0.462127,0.169512,0.46316,0.165863,0.479183,0.169429,0.481202,0.159221,0.513559,0.429584,0.511027,0.423185,0.509125,0.390245,0.507891,0.396558,0.491341,0.434343,0.489139,0.427832,0.488587,0.3895,0.487077,0.395767,0.477726,0.436882,0.475727,0.430303,0.476341,0.38879,0.474667,0.395026,0.505667,0.211457,0.523805,0.270147,0.523592,0.324059,0.501857,0.188848,0.514817,0.221282,0.508601,0.244062,0.504226,0.299545,0.505492,0.364586,0.511457,0.417374,0.489758,0.427022,0.501836,0.283613,0.501024,0.339684,0.507846,0.385278,0.487442,0.388991,
21,0.475307,0.389779,0.487439,0.388992,0.507838,0.385268,0.501037,0.339668,0.501785,0.283576,0.476546,0.431184,0.489771,0.427024,0.51146,0.41735,0.505461,0.364553,0.504201,0.299515,0.504421,0.251257,0.508451,0.243911,0.514764,0.221218,0.501951,0.188831,0.495002,0.190912,0.524922,0.343853,0.523335,0.324075,0.523718,0.270171,0.505647,0.211461,0.495998,0.195962,0.473978,0.139458,0.488627,0.172428,0.498375,0.186684,0.50909,0.199179,0.510966,0.226402,0.509811,0.24404,0.508067,0.258269,0.512555,0.276268,0.506129,0.286371,0.459671,0.174477,0.462361,0.168916,0.463405,0.165274,0.479479,0.169117,0.481525,0.158914,0.513573,0.429551,0.511025,0.423145,0.509124,0.390242,0.507888,0.396551,0.491364,0.434343,0.489145,0.427824,0.488588,0.389505,0.487075,0.395767,0.477751,0.436898,0.475735,0.430311,0.476342,0.388799,0.474667,0.395031,0.505647,0.211461,0.523718,0.270171,0.523335,0.324075,0.501951,0.188831,0.514764,0.221218,0.508451,0.243911,0.504201,0.299515,0.505461,0.364553,0.51146,0.41735,0.489771,0.427024,0.501785,0.283576,0.501037,0.339668,0.507838,0.385268,0.487439,0.388992,
