Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
11,0.477142,0.322348,0.468968,0.322948,0.455024,0.321909,0.456828,0.279227,0.452973,0.230963,0.449644,0.307642,0.443608,0.309258,0.433248,0.309824,0.4371,0.270517,0.438981,0.225546,0.483953,0.249451,0.477827,0.238258,0.463325,0.206191,0.460248,0.167418,0.452507,0.158076,0.399698,0.212653,0.403842,0.206244,0.412517,0.185169,0.430266,0.156761,0.445511,0.155716,0.462579,0.120955,0.453365,0.142807,0.447682,0.152838,0.441939,0.162473,0.441064,0.181723,0.441712,0.194167,0.44272,0.204286,0.440519,0.218422,0.444121,0.224991,0.468498,0.144849,0.464924,0.139211,0.469375,0.140321,0.451883,0.13561,0.464428,0.138729,0.430313,0.315722,0.43532,0.318083,0.456606,0.330768,0.453323,0.328111,0.440907,0.311252,0.445878,0.31354,0.470595,0.327597,0.467226,0.325007,0.447086,0.308322,0.452037,0.310567,0.47885,0.32557,0.47543,0.32302,0.430266,0.156761,0.412517,0.185169,0.403842,0.206244,0.460248,0.167418,0.463325,0.206191,0.477827,0.238258,0.438981,0.225546,0.4371,0.270517,0.433248,0.309824,0.443608,0.309258,0.452973,0.230963,0.456828,0.279227,0.455024,0.321909,0.468968,0.322948,
12,0.47713,0.322354,0.468957,0.322949,0.455015,0.3219,0.456819,0.279224,0.452991,0.230954,0.449638,0.307625,0.443608,0.30925,0.433258,0.309823,0.437106,0.270518,0.439001,0.225554,0.484187,0.249339,0.47798,0.238189,0.463363,0.206169,0.460249,0.167419,0.452493,0.158086,0.399742,0.212635,0.403885,0.206209,0.412531,0.185186,0.430269,0.156753,0.445503,0.155727,0.462385,0.120808,0.453298,0.142756,0.44766,0.152833,0.441921,0.162473,0.441032,0.181726,0.441685,0.194171,0.442703,0.204289,0.440521,0.218429,0.444134,0.224993,0.468465,0.144622,0.464858,0.138996,0.469306,0.140119,0.451791,0.135488,0.464326,0.138648,0.430324,0.315724,0.435335,0.31808,0.456595,0.33076,0.453311,0.328107,0.440906,0.311246,0.445882,0.313531,0.470584,0.327598,0.467214,0.325012,0.44708,0.308307,0.452034,0.310549,0.478838,0.325575,0.475418,0.32303,0.430269,0.156753,0.412531,0.185186,0.403885,0.206209,0.460249,0.167419,0.463363,0.206169,0.47798,0.238189,0.439001,0.225554,0.437106,0.270518,0.433258,0.309823,0.443608,0.30925,0.452991,0.230954,0.456819,0.279224,0.455015,0.3219,0.468957,0.322949,
13,0.477118,0.322358,0.468947,0.322951,0.455009,0.321898,0.456824,0.279217,0.45299,0.230958,0.449629,0.307615,0.443606,0.309244,0.433268,0.309818,0.43712,0.270515,0.439017,0.22556,0.484424,0.249223,0.478128,0.238121,0.463405,0.206149,0.460236,0.167417,0.452499,0.158087,0.399814,0.212613,0.40393,0.206176,0.412554,0.185201,0.430268,0.156743,0.4455,0.155731,0.462182,0.12064,0.453235,0.142692,0.447649,0.152819,0.441926,0.162471,0.441026,0.181727,0.44168,0.194172,0.442702,0.204291,0.440521,0.218431,0.444139,0.224997,0.468427,0.144361,0.464784,0.138749,0.469234,0.13989,0.451691,0.135342,0.46423,0.138556,0.430336,0.315727,0.435353,0.318074,0.456585,0.330758,0.4533,0.328103,0.440904,0.311247,0.445886,0.313521,0.470572,0.3276,0.4672,0.325012,0.44707,0.308302,0.45203,0.310534,0.478825,0.32558,0.475403,0.323032,0.430268,0.156743,0.412554,0.185201,0.40393,0.206176,0.460236,0.167417,0.463405,0.206149,0.478128,0.238121,0.439017,0.22556,0.43712,0.270515,0.433268,0.309818,0.443606,0.309244,0.45299,0.230958,0.456824,0.279217,0.455009,0.321898,0.468947,0.322951,
14,0.477111,0.322363,0.468941,0.322954,0.455006,0.32189,0.456819,0.279214,0.453,0.230954,0.449618,0.307607,0.443602,0.309241,0.433276,0.309816,0.437142,0.270521,0.439051,0.225564,0.484649,0.249106,0.478279,0.238045,0.463454,0.206117,0.460216,0.167402,0.452486,0.158079,0.399895,0.212584,0.403995,0.206143,0.412579,0.185224,0.430288,0.156734,0.445498,0.155725,0.461955,0.120461,0.453158,0.142617,0.447623,0.152796,0.441912,0.162462,0.441016,0.181719,0.441681,0.194164,0.442712,0.204283,0.440533,0.218425,0.444158,0.224995,0.468374,0.144085,0.464694,0.138487,0.469145,0.139644,0.451573,0.135186,0.464117,0.138451,0.430343,0.31573,0.435366,0.318071,0.456576,0.330752,0.453291,0.328095,0.440897,0.311247,0.445884,0.313516,0.470563,0.327604,0.467191,0.325014,0.447056,0.308297,0.452022,0.310523,0.478818,0.325586,0.475396,0.323036,0.430288,0.156734,0.412579,0.185224,0.403995,0.206143,0.460216,0.167402,0.463454,0.206117,0.478279,0.238045,0.439051,0.225564,0.437142,0.270521,0.433276,0.309816,0.443602,0.309241,0.453,0.230954,0.456819,0.279214,0.455006,0.32189,0.468941,0.322954,
15,0.477106,0.32237,0.468936,0.322953,0.455007,0.321875,0.456827,0.279203,0.453012,0.230942,0.449601,0.307597,0.443593,0.309239,0.433281,0.30982,0.437148,0.27053,0.439083,0.225569,0.484859,0.249003,0.47844,0.23797,0.4635,0.206094,0.460184,0.167396,0.452477,0.158075,0.399989,0.212538,0.404076,0.206117,0.412604,0.185241,0.430312,0.156722,0.4455,0.15572,0.461702,0.12027,0.453077,0.14254,0.447602,0.152775,0.4419,0.162452,0.440998,0.18171,0.44167,0.194155,0.442712,0.204274,0.440541,0.218417,0.444175,0.22499,0.468323,0.143786,0.4646,0.138207,0.469052,0.139377,0.451449,0.135028,0.463993,0.138331,0.430346,0.315737,0.435375,0.318074,0.456568,0.330739,0.453283,0.328079,0.440886,0.311247,0.445879,0.313513,0.470555,0.327604,0.467184,0.325012,0.447038,0.308289,0.452009,0.310511,0.47881,0.325594,0.475389,0.323042,0.430312,0.156722,0.412604,0.185241,0.404076,0.206117,0.460184,0.167396,0.4635,0.206094,0.47844,0.23797,0.439083,0.225569,0.437148,0.27053,0.433281,0.30982,0.443593,0.309239,0.453012,0.230942,0.456827,0.279203,0.455007,0.321875,0.468936,0.322953,
16,0.477103,0.322375,0.468934,0.322954,0.455008,0.321865,0.456832,0.279195,0.453027,0.230932,0.449586,0.307588,0.443587,0.309236,0.433291,0.309818,0.437165,0.270524,0.439089,0.225573,0.485091,0.248888,0.478595,0.2379,0.463533,0.206079,0.460183,0.167399,0.452505,0.158089,0.4001,0.212509,0.404166,0.206089,0.412623,0.185259,0.430336,0.156731,0.44552,0.155735,0.461409,0.120058,0.453007,0.142462,0.447614,0.152763,0.441921,0.162447,0.440982,0.18171,0.441649,0.194157,0.442695,0.204277,0.44054,0.218424,0.444182,0.22499,0.468295,0.143445,0.464517,0.137895,0.468966,0.139067,0.451328,0.134872,0.463863,0.138186,0.430351,0.315739,0.435388,0.318072,0.456559,0.33073,0.453275,0.328062,0.440876,0.311248,0.445875,0.313509,0.470547,0.327608,0.467177,0.325008,0.44702,0.308282,0.451997,0.3105,0.478804,0.325602,0.475384,0.323042,0.430336,0.156731,0.412623,0.185259,0.404166,0.206089,0.460183,0.167399,0.463533,0.206079,0.478595,0.2379,0.439089,0.225573,0.437165,0.270524,0.433291,0.309818,0.443587,0.309236,0.453027,0.230932,0.456832,0.279195,0.455008,0.321865,0.468934,0.322954,
17,0.477098,0.322382,0.46893,0.322954,0.455008,0.321854,0.456838,0.279189,0.453047,0.230923,0.449568,0.307581,0.44358,0.309234,0.433302,0.309818,0.437169,0.270522,0.43911,0.225573,0.485326,0.248767,0.478741,0.237831,0.463569,0.20606,0.460175,0.167399,0.452532,0.158091,0.4002,0.212469,0.404272,0.206063,0.412667,0.185281,0.430347,0.15673,0.44553,0.155737,0.46109,0.119835,0.452923,0.142373,0.447619,0.152743,0.441946,0.16244,0.440983,0.181705,0.441649,0.194153,0.442699,0.204272,0.440552,0.21842,0.444199,0.224986,0.468257,0.143092,0.464422,0.137574,0.468866,0.138743,0.451196,0.134713,0.463712,0.138021,0.430361,0.315746,0.435405,0.318071,0.456551,0.33072,0.453267,0.32805,0.440866,0.311251,0.445873,0.313504,0.47054,0.32761,0.46717,0.325007,0.447,0.308279,0.451985,0.310489,0.478798,0.325611,0.475378,0.323048,0.430347,0.15673,0.412667,0.185281,0.404272,0.206063,0.460175,0.167399,0.463569,0.20606,0.478741,0.237831,0.43911,0.225573,0.437169,0.270522,0.433302,0.309818,0.44358,0.309234,0.453047,0.230923,0.456838,0.279189,0.455008,0.321854,0.46893,0.322954,
18,0.477124,0.322371,0.468955,0.322942,0.455033,0.321839,0.456861,0.27918,0.453086,0.23091,0.449546,0.307577,0.443567,0.309236,0.433306,0.309824,0.437185,0.270523,0.439137,0.225577,0.485553,0.248636,0.478881,0.237754,0.463621,0.206023,0.460157,0.167383,0.452554,0.158082,0.400318,0.212465,0.404389,0.206014,0.412699,0.18529,0.430351,0.156728,0.445555,0.155732,0.460757,0.119603,0.452835,0.142275,0.447621,0.152713,0.441967,0.162428,0.441,0.181696,0.441673,0.194143,0.442731,0.204262,0.440587,0.218413,0.444233,0.224981,0.468216,0.142718,0.464323,0.137234,0.468759,0.138401,0.45106,0.134541,0.463551,0.137847,0.430361,0.315756,0.435413,0.318076,0.456572,0.330706,0.45329,0.328032,0.44085,0.311257,0.445864,0.313504,0.470562,0.327599,0.467195,0.324992,0.446975,0.308278,0.451967,0.310482,0.478821,0.325602,0.475404,0.323034,0.430351,0.156728,0.412699,0.18529,0.404389,0.206014,0.460157,0.167383,0.463621,0.206023,0.478881,0.237754,0.439137,0.225577,0.437185,0.270523,0.433306,0.309824,0.443567,0.309236,0.453086,0.23091,0.456861,0.27918,0.455033,0.321839,0.468955,0.322942,
19,0.477099,0.322389,0.46893,0.32295,0.45501,0.321831,0.456862,0.279177,0.453099,0.230905,0.449529,0.307571,0.44356,0.309237,0.433316,0.309825,0.43721,0.270525,0.439145,0.225585,0.485769,0.248517,0.479035,0.237676,0.463665,0.205993,0.460142,0.167383,0.452594,0.158093,0.40045,0.212445,0.404501,0.205985,0.412731,0.185306,0.43036,0.156732,0.445581,0.155747,0.460399,0.119368,0.452752,0.142183,0.447639,0.152696,0.442001,0.16242,0.440994,0.181694,0.441661,0.194145,0.442721,0.204264,0.440588,0.218418,0.444241,0.224984,0.468181,0.142316,0.464223,0.136871,0.468651,0.138037,0.450921,0.134366,0.463386,0.137674,0.43037,0.315765,0.43543,0.318076,0.456538,0.3307,0.453259,0.32802,0.440841,0.311262,0.445862,0.313502,0.470532,0.32761,0.467167,0.324997,0.446957,0.308277,0.451955,0.310473,0.478793,0.325622,0.475378,0.323049,0.43036,0.156732,0.412731,0.185306,0.404501,0.205985,0.460142,0.167383,0.463665,0.205993,0.479035,0.237676,0.439145,0.225585,0.43721,0.270525,0.433316,0.309825,0.44356,0.309237,0.453099,0.230905,0.456862,0.279177,0.45501,0.321831,0.46893,0.32295,
20,0.477101,0.322389,0.468932,0.322947,0.455014,0.321823,0.456881,0.279172,0.453129,0.230898,0.44951,0.307566,0.443552,0.309237,0.433328,0.309826,0.437227,0.270527,0.439198,0.225576,0.48598,0.248404,0.479192,0.237599,0.463724,0.205961,0.460091,0.167372,0.452632,0.158087,0.400587,0.212431,0.404608,0.205957,0.412773,0.185319,0.430369,0.156736,0.445606,0.155745,0.460036,0.11913,0.452663,0.142081,0.447651,0.152667,0.442038,0.162408,0.441015,0.181685,0.441685,0.194136,0.442751,0.204255,0.440621,0.218409,0.444279,0.224975,0.468129,0.141908,0.464108,0.136502,0.46853,0.137668,0.450771,0.134182,0.463217,0.137497,0.430378,0.315773,0.435446,0.318077,0.456535,0.330693,0.453257,0.328008,0.44083,0.311268,0.445859,0.3135,0.47053,0.327609,0.467166,0.324991,0.446935,0.308275,0.451941,0.310465,0.478792,0.325624,0.475379,0.323046,0.430369,0.156736,0.412773,0.185319,0.404608,0.205957,0.460091,0.167372,0.463724,0.205961,0.479192,0.237599,0.439198,0.225576,0.437227,0.270527,0.433328,0.309826,0.443552,0.309237,0.453129,0.230898,0.456881,0.279172,0.455014,0.321823,0.468932,0.322947,
21,0.477103,0.322395,0.468934,0.322948,0.455019,0.321813,0.456876,0.279165,0.453175,0.230884,0.449493,0.307563,0.443543,0.309238,0.433334,0.309824,0.437259,0.270526,0.439228,0.225574,0.486186,0.248294,0.479357,0.237517,0.463784,0.20593,0.460018,0.167351,0.452665,0.158068,0.400726,0.212412,0.40472,0.205921,0.412823,0.185334,0.430381,0.15674,0.445631,0.155733,0.459656,0.118887,0.452564,0.14197,0.447658,0.152629,0.442073,0.162391,0.441049,0.181671,0.441726,0.194122,0.442798,0.204239,0.440666,0.218395,0.444319,0.224965,0.468067,0.141493,0.463982,0.136128,0.468398,0.137291,0.450612,0.133996,0.463035,0.137304,0.430386,0.315782,0.435461,0.318075,0.456532,0.330684,0.453255,0.327995,0.44082,0.311277,0.445856,0.313498,0.470529,0.327611,0.467166,0.324989,0.446916,0.30828,0.451928,0.310458,0.478792,0.325633,0.475379,0.32305,0.430381,0.15674,0.412823,0.185334,0.40472,0.205921,0.460018,0.167351,0.463784,0.20593,0.479357,0.237517,0.439228,0.225574,0.437259,0.270526,0.433334,0.309824,0.443543,0.309238,0.453175,0.230884,0.456876,0.279165,0.455019,0.321813,0.468934,0.322948,
